form,team,short_name,overallStrength,defenceStrength,attackStrength,strength,assists,bonus,bps,clean_sheets,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,starts,team_a_score,team_h_score,total_points,value,was_home,yellow_cards,player_ID,position,oppStrength,next5Strength
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,9,0,0,0,0,4,0,0,2,2,0,45,True,0,476,DEF,3,3.4
,17,SHU,1030,1020,1045,2,0,0,22,0,0.04,0.04,0.0,2.27,2,0,5.3,90,19,0,0,0,0,21,0,1,2,2,1,45,True,0,476,DEF,3,3.1
,17,SHU,1030,1020,1045,2,0,0,18,0,0.0,0.14,0.14,0.72,1,1,5.3,19,13,0,0,0,0,3,0,0,2,1,7,45,True,0,476,DEF,5,3.3
,17,SHU,1040,1060,1020,2,0,0,0,0,0.01,0.24,0.23,1.2,1,0,7.0,81,20,0,0,0,0,26,0,1,0,1,2,49,False,0,477,FWD,3,3.9
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,3,0,0,0,0,28,0,0,2,2,0,49,False,0,477,FWD,3,3.3
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,15,0,0,0,0,35,0,0,1,5,0,49,False,0,477,FWD,3,3.0
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,4,0,0,0,0,33,0,0,0,2,0,49,False,0,477,FWD,3,2.6
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,14,0,0,0,0,34,0,0,2,4,0,49,False,0,477,FWD,3,3.0
,17,SHU,1040,1060,1020,2,0,0,-2,0,0.0,0.01,0.01,0.3,0,0,0.0,9,12,0,0,0,0,24,0,0,3,1,1,49,False,0,477,FWD,2,3.4
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,11,0,0,0,0,31,0,0,1,3,0,49,False,0,477,FWD,4,2.8
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,8,0,0,0,0,22,0,0,2,3,0,49,False,0,477,FWD,3,3.1
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,6,0,0,0,0,14,0,0,0,5,0,49,False,0,477,FWD,2,3.5
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2,0,0,0,0,18,0,0,1,1,0,49,False,0,477,FWD,4,3.2
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,7,0,0,0,0,17,0,0,0,2,0,49,False,0,477,FWD,3,3.5
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,5,0,0,0,0,12,0,0,1,1,0,49,False,0,477,FWD,3,2.9
,17,SHU,1040,1060,1020,2,0,0,1,0,0.0,0.0,0.0,1.42,3,0,1.0,58,1,0,0,0,0,10,0,1,0,5,1,49,False,0,477,FWD,5,2.9
,17,SHU,1040,1060,1020,2,0,0,3,0,0.0,0.0,0.0,0.33,1,0,0.0,11,10,0,0,0,0,8,0,0,1,3,1,49,False,0,477,FWD,3,3.6
,17,SHU,1040,1060,1020,2,0,0,3,0,0.02,0.02,0.0,0.47,0,0,2.1,11,19,0,0,0,0,7,0,0,0,2,1,49,False,0,477,FWD,3,3.4
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,18,0,0,0,0,5,0,0,1,2,0,49,False,0,477,FWD,4,3.0
,17,SHU,1040,1060,1020,2,0,0,3,0,0.02,0.02,0.0,0.25,0,0,0.4,9,9,0,0,0,0,37,0,0,0,1,1,49,False,0,477,FWD,3,3.0
,17,SHU,1040,1060,1020,2,0,0,3,0,0.0,0.0,0.0,0.22,0,0,0.3,23,13,0,0,0,0,20,0,0,0,2,1,49,False,0,477,FWD,5,3.1
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,16,0,0,0,0,2,0,0,1,2,0,50,False,0,477,FWD,3,4.0
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,6,0,0,0,0,34,0,0,4,1,0,49,True,0,477,FWD,2,3.0
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,0,0,0,0,27,0,0,6,0,0,49,True,0,477,FWD,5,3.2
,17,SHU,1030,1020,1045,2,0,0,-7,0,0.0,0.0,0.0,0.85,0,0,0.0,10,19,0,0,0,1,21,0,0,2,2,-2,49,True,0,477,FWD,3,3.1
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,10,0,0,0,0,30,0,0,3,3,0,49,True,0,477,FWD,3,3.3
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,7,0,0,0,0,32,0,0,2,2,0,49,True,0,477,FWD,3,2.7
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,16,0,0,0,0,36,0,0,3,1,0,49,True,0,477,FWD,3,3.0
,17,SHU,1030,1020,1045,2,0,0,1,0,0.0,0.06,0.06,1.11,1,0,0.0,28,18,0,0,0,0,38,0,0,3,0,1,49,True,0,477,FWD,4,3.0
,17,SHU,1030,1020,1045,2,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0.1,4,12,0,0,0,0,19,0,0,3,2,1,49,True,0,477,FWD,2,3.9
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,4,0,0,0,0,16,0,0,0,1,0,49,True,0,477,FWD,3,3.3
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,11,0,0,0,0,15,0,0,2,0,0,49,True,0,477,FWD,4,3.1
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,3,0,0,0,0,13,0,0,3,1,0,49,True,0,477,FWD,3,2.9
,17,SHU,1030,1020,1045,2,0,0,2,0,0.01,0.01,0.0,0.95,0,0,0.8,45,20,0,0,0,0,11,0,1,1,2,1,49,True,0,477,FWD,3,2.9
,17,SHU,1030,1020,1045,2,0,0,1,0,0.02,0.05,0.03,0.5,1,0,1.5,38,14,0,0,0,0,9,0,0,2,1,1,49,True,0,477,FWD,3,3.8
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,15,0,0,0,0,6,0,0,8,0,0,49,True,0,477,FWD,3,3.2
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,9,0,0,0,0,4,0,0,2,2,0,49,True,0,477,FWD,3,3.4
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,13,0,0,0,0,3,0,0,2,1,0,49,True,0,477,FWD,5,3.3
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,8,0,0,0,0,1,0,0,1,0,0,50,True,0,477,FWD,3,3.7
,17,SHU,1030,1020,1045,2,0,0,3,0,0.0,0.0,0.0,0.22,1,0,0.1,11,5,0,0,0,0,25,0,0,5,0,1,49,True,0,477,FWD,3,3.6
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2,0,0,0,0,23,0,0,5,0,0,49,True,0,477,FWD,4,2.8
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,15,0,0,0,0,6,0,0,8,0,0,44,True,0,478,MID,3,3.2
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,8,0,0,0,0,1,0,0,1,0,0,45,True,0,478,MID,3,3.7
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,5,0,0,0,0,25,0,0,5,0,0,44,True,0,478,MID,3,3.6
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2,0,0,0,0,23,0,0,5,0,0,44,True,0,478,MID,4,2.8
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,19,0,0,0,0,21,0,0,2,2,0,44,True,0,478,MID,3,3.1
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,12,0,0,0,0,19,0,0,3,2,0,44,True,0,478,MID,2,3.9
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,4,0,0,0,0,16,0,0,0,1,0,44,True,0,478,MID,3,3.3
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,13,0,0,0,0,3,0,0,2,1,0,44,True,0,478,MID,5,3.3
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,3,0,0,0,0,13,0,0,3,1,0,44,True,0,478,MID,3,2.9
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,20,0,0,0,0,11,0,0,1,2,0,44,True,0,478,MID,3,2.9
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,14,0,0,0,0,9,0,0,2,1,0,44,True,0,478,MID,3,3.8
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,9,0,0,0,0,4,0,0,2,2,0,44,True,0,478,MID,3,3.4
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,11,0,0,0,0,15,0,0,2,0,0,44,True,0,478,MID,4,3.1
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,10,0,0,0,0,30,0,0,3,3,0,44,True,0,478,MID,3,3.3
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,6,0,0,0,0,34,0,0,4,1,0,44,True,0,478,MID,2,3.0
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,0,0,0,0,27,0,0,6,0,0,44,True,0,478,MID,5,3.2
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,9,0,0,0,0,37,0,0,0,1,0,44,False,0,478,MID,3,3.0
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,15,0,0,0,0,35,0,0,1,5,0,44,False,0,478,MID,3,3.0
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,7,0,0,0,0,32,0,0,2,2,0,44,True,0,478,MID,3,2.7
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,4,0,0,0,0,33,0,0,0,2,0,44,False,0,478,MID,3,2.6
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,11,0,0,0,0,31,0,0,1,3,0,44,False,0,478,MID,4,2.8
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,3,0,0,0,0,28,0,0,2,2,0,44,False,0,478,MID,3,3.3
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,20,0,0,0,0,26,0,0,0,1,0,44,False,0,478,MID,3,3.9
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,12,0,0,0,0,24,0,0,3,1,0,44,False,0,478,MID,2,3.4
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,8,0,0,0,0,22,0,0,2,3,0,44,False,0,478,MID,3,3.1
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,13,0,0,0,0,20,0,0,0,2,0,44,False,0,478,MID,5,3.1
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,14,0,0,0,0,34,0,0,2,4,0,44,False,0,478,MID,3,3.0
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,7,0,0,0,0,17,0,0,0,2,0,44,False,0,478,MID,3,3.5
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2,0,0,0,0,18,0,0,1,1,0,44,False,0,478,MID,4,3.2
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,16,0,0,0,0,2,0,0,1,2,0,45,False,0,478,MID,3,4.0
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,18,0,0,0,0,5,0,0,1,2,0,44,False,0,478,MID,4,3.0
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,19,0,0,0,0,7,0,0,0,2,0,44,False,0,478,MID,3,3.4
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,18,0,0,0,0,38,0,0,3,0,0,44,True,0,478,MID,4,3.0
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,0,0,0,0,10,0,0,0,5,0,44,False,0,478,MID,5,2.9
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,5,0,0,0,0,12,0,0,1,1,0,44,False,0,478,MID,3,2.9
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,6,0,0,0,0,14,0,0,0,5,0,44,False,0,478,MID,2,3.5
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,10,0,0,0,0,8,0,0,1,3,0,44,False,0,478,MID,3,3.6
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,16,0,0,0,0,36,0,0,3,1,0,44,True,0,478,MID,3,3.0
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2,0,0,0,0,18,0,0,1,1,0,40,False,0,479,GK,4,3.2
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,11,0,0,0,0,31,0,0,1,3,0,40,False,0,479,GK,4,2.8
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,3,0,0,0,0,28,0,0,2,2,0,40,False,0,479,GK,3,3.3
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,20,0,0,0,0,26,0,0,0,1,0,40,False,0,479,GK,3,3.9
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,12,0,0,0,0,24,0,0,3,1,0,40,False,0,479,GK,2,3.4
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,8,0,0,0,0,22,0,0,2,3,0,40,False,0,479,GK,3,3.1
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,13,0,0,0,0,20,0,0,0,2,0,40,False,0,479,GK,5,3.1
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,0,0,0,0,10,0,0,0,5,0,40,False,0,479,GK,5,2.9
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,6,0,0,0,0,14,0,0,0,5,0,40,False,0,479,GK,2,3.5
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,5,0,0,0,0,12,0,0,1,1,0,40,False,0,479,GK,3,2.9
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,10,0,0,0,0,8,0,0,1,3,0,40,False,0,479,GK,3,3.6
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,19,0,0,0,0,7,0,0,0,2,0,40,False,0,479,GK,3,3.4
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,18,0,0,0,0,5,0,0,1,2,0,40,False,0,479,GK,4,3.0
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,16,0,0,0,0,2,0,0,1,2,0,40,False,0,479,GK,3,4.0
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,7,0,0,0,0,17,0,0,0,2,0,40,False,0,479,GK,3,3.5
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,4,0,0,0,0,33,0,0,0,2,0,40,False,0,479,GK,3,2.6
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,15,0,0,0,0,35,0,0,1,5,0,40,False,0,479,GK,3,3.0
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,9,0,0,0,0,37,0,0,0,1,0,40,False,0,479,GK,3,3.0
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,0,0,0,0,27,0,0,6,0,0,40,True,0,479,GK,5,3.2
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,5,0,0,0,0,25,0,0,5,0,0,40,True,0,479,GK,3,3.6
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2,0,0,0,0,23,0,0,5,0,0,40,True,0,479,GK,4,2.8
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,19,0,0,0,0,21,0,0,2,2,0,40,True,0,479,GK,3,3.1
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,12,0,0,0,0,19,0,0,3,2,0,40,True,0,479,GK,2,3.9
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,4,0,0,0,0,16,0,0,0,1,0,40,True,0,479,GK,3,3.3
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,10,0,0,0,0,30,0,0,3,3,0,40,True,0,479,GK,3,3.3
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,11,0,0,0,0,15,0,0,2,0,0,40,True,0,479,GK,4,3.1
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,20,0,0,0,0,11,0,0,1,2,0,40,True,0,479,GK,3,2.9
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,14,0,0,0,0,9,0,0,2,1,0,40,True,0,479,GK,3,3.8
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,15,0,0,0,0,6,0,0,8,0,0,40,True,0,479,GK,3,3.2
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,9,0,0,0,0,4,0,0,2,2,0,40,True,0,479,GK,3,3.4
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,13,0,0,0,0,3,0,0,2,1,0,40,True,0,479,GK,5,3.3
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,8,0,0,0,0,1,0,0,1,0,0,40,True,0,479,GK,3,3.7
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,3,0,0,0,0,13,0,0,3,1,0,40,True,0,479,GK,3,2.9
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,7,0,0,0,0,32,0,0,2,2,0,40,True,0,479,GK,3,2.7
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,6,0,0,0,0,34,0,0,4,1,0,40,True,0,479,GK,2,3.0
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,16,0,0,0,0,36,0,0,3,1,0,40,True,0,479,GK,3,3.0
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,18,0,0,0,0,38,0,0,3,0,0,40,True,0,479,GK,4,3.0
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,14,0,0,0,0,34,0,0,2,4,0,40,False,0,479,GK,3,3.0
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,10,0,0,0,0,30,0,0,3,3,0,43,True,0,480,DEF,3,3.3
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,0,0,0,0,27,0,0,6,0,0,43,True,0,480,DEF,5,3.2
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,5,0,0,0,0,25,0,0,5,0,0,43,True,0,480,DEF,3,3.6
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2,0,0,0,0,23,0,0,5,0,0,43,True,0,480,DEF,4,2.8
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,19,0,0,0,0,21,0,0,2,2,0,43,True,0,480,DEF,3,3.1
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,12,0,0,0,0,19,0,0,3,2,0,43,True,0,480,DEF,2,3.9
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,3,0,0,0,0,13,0,0,3,1,0,43,True,0,480,DEF,3,2.9
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,20,0,0,0,0,11,0,0,1,2,0,43,True,0,480,DEF,3,2.9
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,14,0,0,0,0,9,0,0,2,1,0,44,True,0,480,DEF,3,3.8
,17,SHU,1030,1020,1045,2,0,0,9,0,0.0,0.0,0.0,3.94,8,0,1.3,90,15,0,0,0,0,6,0,1,8,0,-3,44,True,1,480,DEF,3,3.2
,17,SHU,1030,1020,1045,2,0,0,13,0,0.0,0.06,0.06,2.49,2,0,5.5,67,9,0,0,0,0,4,0,1,2,2,1,45,True,0,480,DEF,3,3.4
,17,SHU,1030,1020,1045,2,0,0,2,0,0.0,0.0,0.0,3.52,2,0,0.7,90,13,0,0,0,0,3,0,1,2,1,0,45,True,1,480,DEF,5,3.3
,17,SHU,1030,1020,1045,2,0,0,13,0,0.0,0.04,0.04,2.01,1,0,2.8,90,8,0,0,0,0,1,0,1,1,0,2,45,True,0,480,DEF,3,3.7
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,11,0,0,0,0,15,0,0,2,0,0,43,True,0,480,DEF,4,3.1
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,4,0,0,0,0,16,0,0,0,1,0,43,True,0,480,DEF,3,3.3
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,6,0,0,0,0,34,0,0,4,1,0,42,True,0,480,DEF,2,3.0
,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,18,0,0,0,0,38,0,0,3,0,0,42,True,0,480,DEF,4,3.0
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,4,0,0,0,0,33,0,0,0,2,0,42,False,0,480,DEF,3,2.6
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,11,0,0,0,0,31,0,0,1,3,0,42,False,0,480,DEF,4,2.8
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,3,0,0,0,0,28,0,0,2,2,0,43,False,0,480,DEF,3,3.3
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,20,0,0,0,0,26,0,0,0,1,0,43,False,0,480,DEF,3,3.9
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,12,0,0,0,0,24,0,0,3,1,0,43,False,0,480,DEF,2,3.4
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,8,0,0,0,0,22,0,0,2,3,0,43,False,0,480,DEF,3,3.1
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,13,0,0,0,0,20,0,0,0,2,0,43,False,0,480,DEF,5,3.1
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,14,0,0,0,0,34,0,0,2,4,0,42,False,0,480,DEF,3,3.0
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2,0,0,0,0,18,0,0,1,1,0,43,False,0,480,DEF,4,3.2
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,6,0,0,0,0,14,0,0,0,5,0,43,False,0,480,DEF,2,3.5
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,5,0,0,0,0,12,0,0,1,1,0,43,False,0,480,DEF,3,2.9
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,0,0,0,0,10,0,0,0,5,0,44,False,0,480,DEF,5,2.9
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,10,0,0,0,0,8,0,0,1,3,0,44,False,0,480,DEF,3,3.6
,17,SHU,1040,1060,1020,2,0,0,4,0,0.0,0.07,0.07,1.53,2,0,1.1,55,19,0,0,0,0,7,0,1,0,2,0,44,False,0,480,DEF,3,3.4
,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,18,0,0,0,0,5,0,0,1,2,0,45,False,0,480,DEF,4,3.0
,17,SHU,1040,1060,1020,2,0,0,13,0,0.0,0.0,0.0,1.36,2,0,1.7,90,16,0,0,0,0,2,0,1,1,2,1,45,False,0,480,DEF,3,4.0
