draw,form,team,loss,played,points,short_name,overallStrength,defenceStrength,attackStrength,strength,win,assists,bonus,bps,clean_sheets,creativity,expected_assists,expected_goal_involvements,expected_goals,goals_conceded,goals_scored,ict_index,influence,minutes,opponent_team,own_goals,penalties_missed,red_cards,round,starts,team_a_score,team_h_score,threat,total_points,transfers_in,value,was_home,yellow_cards,player_ID,position,oppStrength
0,0.5,8,0,0,0,CRY,1070,1060,1080,3,0,0,0,3,0,0.2,0.0,0.0,0.0,0,0,0.1,1.2,3,2,0,0,0,38,0,0,5,0.0,1,588,39,True,0,241,DEF,4
0,1.0,9,0,0,0,EVE,1100,1080,1125,3,0,0,0,9,0,0.4,0.0,0.0,0.0,2,0,3.2,31.8,90,1,0,0,0,38,1,1,2,0.0,1,44929,45,False,0,245,DEF,5
0,1.0,9,0,0,0,EVE,1100,1080,1125,3,0,0,0,7,0,0.8,0.0,0.0,0.0,2,0,0.7,6.2,90,1,0,0,0,38,1,1,2,0.0,1,525,44,False,0,247,DEF,5
0,0.75,17,0,0,0,SHU,1030,1020,1045,2,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0.9,9.0,21,18,0,0,0,38,0,3,0,0.0,1,246,40,True,0,255,DEF,4
0,1.0,10,0,0,0,FUL,1175,1170,1180,3,0,0,0,15,0,0.3,0.0,0.0,0.0,2,0,2.0,19.2,90,12,0,0,0,38,1,4,2,0.0,1,255,44,False,0,281,DEF,2
0,1.0,10,0,0,0,FUL,1175,1170,1180,3,0,0,0,9,0,6.6,0.05,0.05,0.0,2,0,2.8,17.4,90,12,0,0,0,38,1,4,2,4.0,1,153,44,False,0,285,DEF,2
0,1.0,13,0,0,0,MCI,1355,1360,1350,5,0,0,0,3,0,0.4,0.0,0.0,0.0,0,0,0.2,1.8,19,19,0,0,0,38,0,1,3,0.0,1,1663,50,True,0,342,DEF,3
0,1.0,14,0,0,0,MUN,1220,1230,1210,3,0,0,0,13,0,0.6,0.0,0.0,0.0,0,0,1.4,11.2,58,5,0,0,0,38,1,2,0,2.0,1,2382,47,False,0,391,DEF,3
0,1.0,12,0,0,0,LUT,1055,1090,1020,2,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,16,10,0,0,0,38,1,4,2,0.0,1,3861,39,True,0,393,DEF,3
0,1.0,14,0,0,0,MUN,1220,1230,1210,3,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0.6,6.2,21,5,0,0,0,38,0,2,0,0.0,1,118,49,False,0,395,DEF,3
0,1.0,15,0,0,0,NEW,1280,1355,1210,3,0,0,0,9,0,0.6,0.01,0.14,0.13,2,0,1.4,11.0,90,4,0,0,0,38,1,4,2,2.0,1,21324,56,False,0,427,DEF,3
0,1.0,15,0,0,0,NEW,1280,1355,1210,3,0,0,0,3,0,0.9,0.01,0.01,0.0,0,0,0.2,0.6,9,4,0,0,0,38,0,4,2,0.0,1,34628,66,False,0,430,DEF,3
0,1.0,16,0,0,0,NFO,1100,1080,1125,3,0,0,0,6,0,0.0,0.0,0.0,0.0,0,0,1.0,10.2,10,6,0,0,0,38,0,2,1,0.0,1,225,45,False,0,457,DEF,2
0,1.0,17,0,0,0,SHU,1030,1020,1045,2,0,0,0,9,0,4.3,0.01,0.01,0.0,3,0,2.5,21.0,90,18,0,0,0,38,1,3,0,0.0,1,128,43,True,0,471,DEF,4
0,1.0,17,0,0,0,SHU,1030,1020,1045,2,0,0,0,3,0,1.3,0.01,0.01,0.0,3,0,0.6,5.0,90,18,0,0,0,38,1,3,0,0.0,1,457,45,True,0,476,DEF,4
0,1.0,17,0,0,0,SHU,1030,1020,1045,2,0,0,0,6,0,1.3,0.02,0.02,0.0,3,0,0.8,6.4,68,18,0,0,0,38,1,3,0,0.0,1,31,43,True,0,484,DEF,4
0,1.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,4,0,2.1,0.01,0.01,0.0,0,0,0.8,2.0,14,17,0,0,0,38,0,3,0,4.0,1,434,43,False,0,497,DEF,2
0,1.0,4,0,0,0,BRE,1100,1090,1110,3,0,0,0,14,0,15.1,0.21,0.21,0.0,3,0,2.7,10.2,73,15,0,0,0,38,1,4,2,2.0,1,10013,45,True,0,508,DEF,3
0,1.0,19,0,0,0,WHU,1145,1150,1140,3,0,0,0,8,0,0.5,0.0,0.0,0.0,3,0,2.9,28.6,90,13,0,0,0,38,1,1,3,0.0,1,2027,45,False,0,528,DEF,5
0,1.0,19,0,0,0,WHU,1145,1150,1140,3,0,0,0,11,0,11.0,0.01,0.01,0.0,3,0,2.3,11.6,90,13,0,0,0,38,1,1,3,0.0,1,370,42,False,0,530,DEF,5
0,1.0,19,0,0,0,WHU,1145,1150,1140,3,0,0,0,12,0,0.8,0.01,0.01,0.0,3,0,1.1,9.8,70,13,0,0,0,38,1,1,3,0.0,1,1092,43,False,0,532,DEF,5
0,1.0,19,0,0,0,WHU,1145,1150,1140,3,0,0,0,14,0,0.2,0.0,0.0,0.0,3,0,1.5,15.2,90,13,0,0,0,38,1,1,3,0.0,1,1406,45,False,0,544,DEF,5
0,1.0,20,0,0,0,WOL,1100,1100,1105,3,0,0,0,11,0,12.4,0.08,0.08,0.0,2,0,3.9,22.2,77,11,0,0,0,38,1,0,2,4.0,1,3802,46,False,0,545,DEF,4
0,1.0,20,0,0,0,WOL,1100,1100,1105,3,0,0,0,3,0,0.5,0.0,0.0,0.0,0,0,0.4,3.2,12,11,0,0,0,38,0,0,2,0.0,1,67,44,False,0,548,DEF,4
0,1.0,20,0,0,0,WOL,1100,1100,1105,3,0,0,0,15,0,0.3,0.0,0.0,0.0,2,0,4.4,39.2,90,11,0,0,0,38,1,0,2,4.0,1,471,44,False,0,563,DEF,4
0,1.0,15,0,0,0,NEW,1280,1355,1210,3,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0.0,0.2,1,4,0,0,0,38,0,4,2,0.0,1,210,39,False,0,581,DEF,3
0,1.0,9,0,0,0,EVE,1100,1080,1125,3,0,0,0,8,0,1.1,0.01,0.01,0.0,2,0,1.6,14.8,90,1,0,0,0,38,1,1,2,0.0,1,874,44,False,0,588,DEF,5
0,1.0,20,0,0,0,WOL,1100,1100,1105,3,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,1.3,13.0,28,11,0,0,0,38,0,0,2,0.0,1,168,43,False,0,598,DEF,4
0,1.0,5,0,0,0,BHA,1100,1135,1070,3,0,0,0,13,0,3.5,0.02,0.02,0.0,2,0,2.3,19.0,90,14,0,0,0,38,1,2,0,0.0,1,2435,43,True,0,606,DEF,3
0,1.0,10,0,0,0,FUL,1175,1170,1180,3,0,0,0,12,0,0.6,0.0,0.0,0.0,2,0,0.7,6.6,90,12,0,0,0,38,1,4,2,0.0,1,1462,44,False,0,610,DEF,2
0,1.0,3,0,0,0,BOU,1100,1075,1130,3,0,0,0,7,0,1.5,0.01,0.01,0.0,2,0,0.5,3.8,69,7,0,0,0,38,1,1,2,0.0,1,113,44,False,0,643,DEF,3
0,1.0,19,0,0,0,WHU,1145,1150,1140,3,0,0,0,9,0,0.0,0.0,0.05,0.05,3,0,1.5,10.6,90,13,0,0,0,38,1,1,3,4.0,1,48,45,False,0,676,DEF,5
0,1.0,10,0,0,0,FUL,1175,1170,1180,3,0,0,0,3,0,0.1,0.0,0.0,0.0,0,0,0.1,0.4,1,12,0,0,0,38,0,4,2,0.0,1,30907,45,False,0,688,DEF,2
0,1.0,20,0,0,0,WOL,1100,1100,1105,3,0,0,0,9,0,10.2,0.0,0.0,0.0,2,0,2.7,17.0,83,11,0,0,0,38,1,0,2,0.0,1,47,45,False,0,697,DEF,4
0,1.0,14,0,0,0,MUN,1220,1230,1210,3,0,0,0,2,0,0.3,0.0,0.0,0.0,0,0,0.7,6.2,31,5,0,0,0,38,0,2,0,0.0,1,5618,40,False,0,703,DEF,3
0,1.0,10,0,0,0,FUL,1175,1170,1180,3,0,0,0,1,0,0.1,0.0,0.0,0.0,0,0,0.0,0.2,12,12,0,0,0,38,0,4,2,0.0,1,317,45,False,0,707,DEF,2
0,0.5,11,0,0,0,LIV,1240,1270,1210,4,0,0,0,3,0,1.0,0.0,0.0,0.0,0,0,0.2,1.2,19,20,0,0,0,38,0,0,2,0.0,1,2388,41,True,0,757,DEF,3
0,0.5,2,0,0,0,AVL,1285,1350,1220,4,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3,8,0,0,0,38,0,0,5,0.0,1,193,40,False,0,793,DEF,3
0,0.0,2,0,0,0,AVL,1285,1350,1220,4,0,0,0,3,0,1.0,0.0,0.0,0.0,0,0,0.1,0.0,3,8,0,0,0,38,0,0,5,0.0,1,115,40,False,0,854,DEF,3
0,0.0,3,0,0,0,BOU,1100,1145,1055,3,0,0,0,11,0,1.2,0.01,0.01,0.0,1,0,1.7,15.4,90,19,0,0,0,1,1,1,1,0.0,2,0,45,True,0,89,DEF,3
0,0.0,5,0,0,0,BHA,1100,1135,1070,3,0,0,0,10,0,3.1,0.59,0.71,0.12,1,0,2.4,6.0,90,12,0,0,0,1,1,1,4,15.0,2,0,50,True,0,129,DEF,2
0,0.0,5,0,0,0,BHA,1100,1135,1070,3,0,0,0,19,0,0.5,0.0,0.02,0.02,1,0,5.0,32.2,90,12,0,0,0,1,1,1,4,17.0,2,0,40,True,0,150,DEF,2
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,19,0,22.5,0.01,0.09,0.08,1,0,4.7,17.8,90,11,0,0,0,1,1,1,1,7.0,2,0,45,True,0,197,DEF,4
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,15,0,35.9,0.42,0.45,0.03,1,0,5.0,11.4,75,11,0,0,0,1,1,1,1,3.0,2,0,55,True,0,206,DEF,4
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,19,0,11.7,0.07,0.07,0.0,1,0,5.3,32.8,90,11,0,0,0,1,1,1,1,8.0,2,0,50,True,0,217,DEF,4
0,0.0,9,0,0,0,EVE,1095,1065,1125,3,0,0,0,16,0,1.5,0.02,0.06,0.04,1,0,5.6,20.6,90,10,0,0,0,1,1,1,0,34.0,2,0,45,True,0,257,DEF,3
0,0.0,9,0,0,0,EVE,1095,1065,1125,3,0,0,0,1,0,2.9,0.01,0.32,0.31,1,0,2.0,6.8,90,10,0,0,0,1,1,1,0,10.0,2,0,45,True,0,262,DEF,3
0,0.0,9,0,0,0,EVE,1095,1065,1125,3,0,0,0,8,0,0.3,0.03,0.07,0.04,1,0,1.9,10.4,90,10,0,0,0,1,1,1,0,8.0,2,0,45,True,0,265,DEF,3
0,0.0,11,0,0,0,LIV,1370,1390,1350,4,0,0,0,14,0,0.6,0.0,0.0,0.0,1,0,2.7,24.4,90,7,0,0,0,1,1,1,1,2.0,2,0,50,False,0,302,DEF,3
0,0.0,11,0,0,0,LIV,1370,1390,1350,4,0,0,0,16,0,12.6,0.01,0.01,0.0,1,0,4.1,26.4,90,7,0,0,0,1,1,1,1,2.0,2,0,65,False,0,307,DEF,3
0,0.0,11,0,0,0,LIV,1370,1390,1350,4,0,0,0,13,0,0.5,0.02,0.05,0.03,1,0,2.4,20.0,90,7,0,0,0,1,1,1,1,3.0,2,0,60,False,0,313,DEF,3
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,9,0,1.3,0.01,0.17,0.16,1,0,3.2,21.4,90,2,0,0,0,1,1,1,5,9.0,2,0,45,True,0,407,DEF,4
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,14,0,3.7,0.0,0.0,0.0,1,0,1.7,13.2,90,2,0,0,0,1,1,1,5,0.0,2,0,50,True,0,427,DEF,4
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,22,0,55.8,0.26,0.26,0.0,1,0,7.5,17.0,90,2,0,0,0,1,1,1,5,2.0,2,0,65,True,0,430,DEF,4
0,0.0,17,0,0,0,SHU,1030,1020,1045,2,0,0,0,6,0,2.0,0.02,0.02,0.0,1,0,1.0,6.2,90,8,0,0,0,1,1,1,0,2.0,2,0,40,True,0,473,DEF,3
0,0.0,17,0,0,0,SHU,1030,1020,1045,2,0,0,0,6,0,1.3,0.0,0.0,0.0,1,0,1.7,13.2,79,8,0,0,0,1,1,1,0,2.0,2,0,40,True,0,474,DEF,3
0,0.0,17,0,0,0,SHU,1030,1020,1045,2,0,0,0,13,0,0.3,0.0,0.04,0.04,1,0,2.8,19.8,90,8,0,0,0,1,1,1,0,8.0,2,0,45,True,0,480,DEF,3
0,0.0,17,0,0,0,SHU,1030,1020,1045,2,0,0,0,10,0,10.9,0.01,0.01,0.0,1,0,3.8,27.2,79,8,0,0,0,1,1,1,0,0.0,2,0,45,True,0,484,DEF,3
0,0.0,19,0,0,0,WHU,1145,1150,1140,3,0,0,0,8,0,0.1,0.0,0.0,0.0,1,0,1.4,13.6,90,3,0,0,0,1,1,1,1,0.0,2,0,45,False,0,522,DEF,3
0,0.0,19,0,0,0,WHU,1145,1150,1140,3,0,0,0,12,0,24.2,0.16,0.16,0.0,1,0,4.4,19.8,90,3,0,0,0,1,1,1,1,0.0,2,0,45,False,0,528,DEF,3
0,0.0,19,0,0,0,WHU,1145,1150,1140,3,0,0,0,10,0,0.0,0.0,0.0,0.0,1,0,1.9,19.4,90,3,0,0,0,1,1,1,1,0.0,2,0,45,False,0,544,DEF,3
0,0.0,20,0,0,0,WOL,1100,1100,1105,3,0,0,0,15,0,11.3,0.08,0.14,0.06,1,0,5.7,27.0,90,14,0,0,0,1,1,0,1,19.0,2,0,45,False,0,551,DEF,3
0,0.0,20,0,0,0,WOL,1100,1100,1105,3,0,0,0,11,0,10.8,0.03,0.06,0.03,1,0,6.6,34.6,90,14,0,0,0,1,1,0,1,21.0,2,0,45,False,0,563,DEF,3
0,0.0,20,0,0,0,WOL,1100,1100,1105,3,0,0,0,17,0,17.3,0.13,0.13,0.0,1,0,4.7,27.6,90,14,0,0,0,1,1,0,1,2.0,2,0,45,False,0,572,DEF,3
0,0.0,17,0,0,0,SHU,1030,1020,1045,2,0,0,0,10,0,0.6,0.0,0.0,0.0,1,0,2.0,17.2,79,8,0,0,0,1,1,1,0,2.0,2,0,45,True,0,576,DEF,3
0,0.0,9,0,0,0,EVE,1095,1065,1125,3,0,0,0,10,0,9.8,0.1,0.1,0.0,1,0,2.0,10.2,90,10,0,0,0,1,1,1,0,0.0,2,0,45,True,0,588,DEF,3
0,0.0,3,0,0,0,BOU,1100,1145,1055,3,0,0,0,11,0,15.8,0.05,0.05,0.0,1,0,3.3,15.6,90,19,0,0,0,1,1,1,1,2.0,2,0,45,True,0,595,DEF,3
0,0.0,3,0,0,0,BOU,1100,1145,1055,3,0,0,0,17,0,14.8,0.07,0.07,0.0,1,0,2.4,9.0,74,19,0,0,0,1,1,1,1,0.0,2,0,45,True,0,643,DEF,3
0,1.25,5,0,0,0,BHA,1210,1240,1180,3,0,0,0,16,0,0.8,0.0,0.0,0.0,1,0,1.8,16.8,90,20,0,0,0,2,1,4,1,0.0,2,27306,50,False,0,129,DEF,3
0,1.0,8,0,0,0,CRY,1070,1060,1080,3,0,0,0,14,0,8.3,0.02,0.02,0.0,1,0,2.9,21.0,90,1,0,0,0,2,1,1,0,0.0,2,113569,45,True,0,220,DEF,5
0,1.0,8,0,0,0,CRY,1070,1060,1080,3,0,0,0,15,0,3.5,0.06,0.06,0.0,1,0,3.0,26.2,90,1,0,0,0,2,1,1,0,0.0,2,15012,45,True,0,228,DEF,5
0,1.0,8,0,0,0,CRY,1070,1060,1080,3,0,0,0,15,0,28.2,0.13,0.16,0.03,1,0,4.7,10.8,90,1,0,0,0,2,1,1,0,8.0,2,21301,45,True,0,234,DEF,5
0,1.0,8,0,0,0,CRY,1070,1060,1080,3,0,0,0,10,0,1.2,0.0,0.0,0.0,1,0,1.2,10.6,82,1,0,0,0,2,1,1,0,0.0,2,3347,45,True,0,242,DEF,5
0,1.0,11,0,0,0,LIV,1240,1270,1210,4,0,0,0,18,0,37.1,0.12,0.25,0.13,1,0,9.4,18.4,75,3,0,0,0,2,1,1,3,38.0,2,83246,80,True,0,290,DEF,3
0,1.25,11,0,0,0,LIV,1240,1270,1210,4,0,0,0,16,0,0.6,0.0,0.05,0.05,1,0,2.3,18.6,90,3,0,0,0,2,1,1,3,4.0,2,66162,50,True,0,302,DEF,3
0,1.25,11,0,0,0,LIV,1240,1270,1210,4,0,0,0,19,0,50.2,0.21,0.21,0.0,1,0,7.0,19.8,90,3,0,0,0,2,1,1,3,0.0,2,48897,65,True,0,307,DEF,3
0,1.25,11,0,0,0,LIV,1240,1270,1210,4,0,0,0,17,0,11.3,0.02,0.23,0.21,1,0,5.3,18.6,90,3,0,0,0,2,1,1,3,23.0,2,76711,60,True,0,313,DEF,3
0,1.0,15,0,0,0,NEW,1280,1355,1210,3,0,0,0,15,0,0.6,0.0,0.0,0.0,1,0,1.1,10.6,90,13,0,0,0,2,1,0,1,0.0,2,123071,45,False,0,405,DEF,5
0,1.25,15,0,0,0,NEW,1280,1355,1210,3,0,0,0,12,0,1.8,0.01,0.01,0.0,1,0,1.6,14.0,90,13,0,0,0,2,1,0,1,0.0,2,12033,45,False,0,407,DEF,5
0,1.25,15,0,0,0,NEW,1280,1355,1210,3,0,0,0,11,0,1.2,0.01,0.01,0.0,1,0,3.3,27.4,90,13,0,0,0,2,1,0,1,4.0,2,10991,50,False,0,427,DEF,5
0,1.25,15,0,0,0,NEW,1280,1355,1210,3,0,0,0,19,0,19.5,0.07,0.07,0.0,1,0,4.9,27.6,90,13,0,0,0,2,1,0,1,2.0,2,78901,65,False,0,430,DEF,5
0,0.25,16,0,0,0,NFO,1065,1080,1050,3,0,0,0,12,0,0.8,0.01,0.2,0.19,1,0,2.5,17.2,90,17,0,0,0,2,1,1,2,7.0,2,1756,45,True,0,455,DEF,2
0,1.0,16,0,0,0,NFO,1065,1080,1050,3,0,0,0,5,0,15.8,0.07,0.09,0.02,1,0,4.5,23.4,90,17,0,0,0,2,1,1,2,6.0,2,1754,45,True,0,467,DEF,2
0,0.5,16,0,0,0,NFO,1065,1080,1050,3,0,0,0,18,0,21.1,0.31,0.41,0.1,1,0,4.8,14.8,90,17,0,0,0,2,1,1,2,12.0,2,1113,45,True,0,469,DEF,2
0,1.25,19,0,0,0,WHU,1100,1150,1055,3,0,0,0,8,0,4.1,0.04,0.04,0.0,1,0,1.5,10.6,90,7,0,0,0,2,1,1,3,0.0,2,1947,45,True,0,528,DEF,3
0,1.25,19,0,0,0,WHU,1100,1150,1055,3,0,0,0,9,0,0.0,0.0,0.0,0.0,1,0,0.8,8.2,90,7,0,0,0,2,1,1,3,0.0,2,3516,45,True,0,544,DEF,3
0,1.0,2,0,0,0,AVL,1285,1350,1220,4,0,0,0,10,0,0.7,0.01,0.11,0.1,1,0,2.3,14.4,90,6,0,0,0,3,1,3,1,8.0,2,2472,45,False,0,41,DEF,2
0,1.0,2,0,0,0,AVL,1285,1350,1220,4,0,0,0,12,0,1.5,0.01,0.01,0.0,1,0,1.7,15.6,90,6,0,0,0,3,1,3,1,0.0,2,4559,45,False,0,48,DEF,2
0,1.0,4,0,0,0,BRE,1100,1090,1110,3,0,0,0,12,0,1.1,0.07,0.12,0.05,1,0,1.8,8.8,90,8,0,0,0,3,1,1,1,8.0,2,6754,45,True,0,96,DEF,3
0,0.5,4,0,0,0,BRE,1100,1090,1110,3,0,0,0,14,0,16.2,0.04,0.09,0.05,1,0,4.7,24.8,90,8,0,0,0,3,1,1,1,6.0,2,233325,46,True,0,103,DEF,3
0,1.0,4,0,0,0,BRE,1100,1090,1110,3,0,0,0,13,0,3.8,0.01,0.01,0.0,1,0,1.8,12.4,90,8,0,0,0,3,1,1,1,2.0,2,2541,45,True,0,104,DEF,3
0,1.0,4,0,0,0,BRE,1100,1090,1110,3,0,0,0,13,0,1.3,0.02,0.2,0.18,1,0,3.1,20.0,90,8,0,0,0,3,1,1,1,10.0,2,31558,45,True,0,112,DEF,3
0,1.25,8,0,0,0,CRY,1100,1085,1120,3,0,0,0,15,0,0.8,0.01,0.01,0.0,1,0,2.0,19.2,90,4,0,0,0,3,1,1,1,0.0,2,7993,45,False,0,228,DEF,3
0,1.25,8,0,0,0,CRY,1100,1085,1120,3,0,0,0,13,0,8.9,0.03,0.03,0.0,1,0,2.1,9.6,90,4,0,0,0,3,1,1,1,2.0,2,17540,45,False,0,234,DEF,3
0,1.25,8,0,0,0,CRY,1100,1085,1120,3,0,0,0,9,0,2.4,0.02,0.02,0.0,1,0,2.2,20.0,90,4,0,0,0,3,1,1,1,0.0,2,2201,45,False,0,242,DEF,3
0,1.25,9,0,0,0,EVE,1095,1065,1125,3,0,0,0,17,0,16.7,0.05,0.05,0.0,1,0,3.7,20.6,90,20,0,0,0,3,1,1,0,0.0,2,472,45,True,0,262,DEF,3
0,1.25,9,0,0,0,EVE,1095,1065,1125,3,0,0,0,12,0,5.0,0.03,0.15,0.12,1,0,3.7,24.0,90,20,0,0,0,3,1,1,0,8.0,2,2716,45,True,0,265,DEF,3
0,0.75,11,0,0,0,LIV,1370,1390,1350,4,0,0,0,10,0,0.9,0.01,0.11,0.1,1,0,1.0,5.0,76,15,0,0,0,3,1,2,1,4.0,2,835,49,False,0,305,DEF,3
0,1.5,11,0,0,0,LIV,1370,1390,1350,4,0,0,0,13,0,19.2,0.06,0.06,0.0,1,0,3.2,12.6,90,15,0,0,0,3,1,2,1,0.0,2,30615,65,False,0,307,DEF,3
0,1.0,13,0,0,0,MCI,1365,1370,1360,5,0,0,0,15,0,1.7,0.01,0.12,0.11,1,0,2.8,16.8,90,17,0,0,0,3,1,2,1,9.0,2,61576,51,False,0,342,DEF,2
0,1.0,13,0,0,0,MCI,1365,1370,1360,5,0,0,0,14,0,10.3,0.1,0.13,0.03,1,0,3.7,20.4,90,17,0,0,0,3,1,2,1,6.0,2,126534,55,False,0,350,DEF,2
0,0.75,13,0,0,0,MCI,1365,1370,1360,5,0,0,0,20,0,46.3,0.43,0.47,0.04,1,0,7.5,17.2,90,17,0,0,0,3,1,2,1,11.0,2,315193,51,False,0,369,DEF,2
0,1.25,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,15,0,1.2,0.01,0.1,0.09,1,0,2.2,12.4,86,11,0,0,0,3,1,2,1,8.0,2,106349,45,True,0,405,DEF,4
0,1.5,19,0,0,0,WHU,1145,1150,1140,3,0,0,0,14,0,0.9,0.03,0.03,0.0,1,0,1.5,13.8,90,5,0,0,0,3,1,3,1,0.0,2,1591,45,False,0,528,DEF,3
0,1.0,19,0,0,0,WHU,1145,1150,1140,3,0,0,0,12,0,13.3,0.15,0.18,0.03,1,0,3.8,16.4,90,5,0,0,0,3,1,3,1,8.0,2,4357,45,False,0,532,DEF,3
0,1.5,19,0,0,0,WHU,1145,1150,1140,3,0,0,0,18,0,0.0,0.0,0.0,0.0,1,0,3.2,29.6,90,5,0,0,0,3,1,3,1,2.0,2,3811,45,False,0,544,DEF,3
0,1.0,19,0,0,0,WHU,1145,1150,1140,3,0,0,0,10,0,0.1,0.0,0.0,0.0,1,0,2.7,26.8,90,5,0,0,0,3,1,3,1,0.0,2,165,45,False,0,577,DEF,3
0,1.0,2,0,0,0,AVL,1285,1350,1220,4,0,0,0,18,0,0.8,0.01,0.01,0.0,1,0,1.2,11.0,90,6,0,0,0,3,1,3,1,0.0,2,13126,45,False,0,584,DEF,2
0,1.25,9,0,0,0,EVE,1095,1065,1125,3,0,0,0,17,0,50.8,0.38,0.38,0.0,1,0,6.8,16.8,90,20,0,0,0,3,1,1,0,0.0,2,1222,45,True,0,588,DEF,3
0,1.0,13,0,0,0,MCI,1365,1370,1360,5,0,0,0,14,0,29.8,0.04,0.04,0.0,1,0,4.5,15.4,90,17,0,0,0,3,1,2,1,0.0,2,191775,50,False,0,616,DEF,2
0,1.0,1,0,0,0,ARS,1350,1330,1370,5,0,0,0,16,0,2.2,0.01,0.01,0.0,1,0,2.3,21.2,90,14,0,0,0,4,1,1,3,0.0,2,13908,48,True,0,5,DEF,3
0,1.0,1,0,0,0,ARS,1350,1330,1370,5,0,0,0,17,0,2.3,0.01,0.01,0.0,1,0,2.3,20.2,90,14,0,0,0,4,1,1,3,0.0,2,170346,52,True,0,20,DEF,3
0,1.0,1,0,0,0,ARS,1350,1330,1370,5,0,0,0,19,0,26.5,0.29,0.29,0.0,1,0,5.5,26.6,90,14,0,0,0,4,1,1,3,2.0,2,27773,55,True,0,29,DEF,3
0,1.0,1,0,0,0,ARS,1350,1330,1370,5,0,0,0,15,0,13.4,0.03,0.03,0.0,1,0,2.0,6.8,75,14,0,0,0,4,1,1,3,0.0,2,14782,49,True,0,31,DEF,3
0,1.5,5,0,0,0,BHA,1100,1135,1070,3,0,0,0,14,0,12.4,0.02,0.03,0.01,1,0,3.3,12.8,90,15,0,0,0,4,1,1,3,8.0,2,15287,50,True,0,129,DEF,3
0,1.0,5,0,0,0,BHA,1100,1135,1070,3,0,0,0,12,0,22.6,0.04,0.07,0.03,1,0,4.1,11.6,90,15,0,0,0,4,1,1,3,7.0,2,228668,53,True,0,131,DEF,3
0,1.25,5,0,0,0,BHA,1100,1135,1070,3,0,0,0,17,0,0.8,0.01,0.01,0.0,1,0,3.0,29.6,90,15,0,0,0,4,1,1,3,0.0,2,8130,40,True,0,150,DEF,3
0,1.0,5,0,0,0,BHA,1100,1135,1070,3,0,0,0,12,0,3.7,0.02,0.02,0.0,1,0,0.7,3.2,90,15,0,0,0,4,1,1,3,0.0,2,4751,44,True,0,151,DEF,3
0,1.25,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,12,0,2.6,0.04,0.04,0.0,1,0,1.2,7.4,90,16,0,0,0,4,1,1,0,2.0,2,37019,45,True,0,197,DEF,3
0,1.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,13,0,11.8,0.03,0.03,0.0,1,0,2.9,11.2,76,16,0,0,0,4,1,1,0,6.0,2,759023,41,True,0,203,DEF,3
0,1.25,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,18,0,14.1,0.03,0.09,0.06,1,0,6.1,29.4,90,16,0,0,0,4,1,1,0,17.0,2,47857,50,True,0,217,DEF,3
0,1.0,12,0,0,0,LUT,1055,1090,1020,2,0,0,0,9,0,16.5,0.08,0.1,0.02,1,0,3.9,16.2,77,19,0,0,0,4,1,2,1,6.0,2,390,44,True,0,321,DEF,3
0,1.0,13,0,0,0,MCI,1355,1360,1350,5,0,0,0,18,0,6.5,0.19,0.19,0.0,1,0,2.6,15.4,90,10,0,0,0,4,1,1,5,4.0,2,52658,51,True,0,341,DEF,3
0,1.25,13,0,0,0,MCI,1355,1360,1350,5,0,0,0,12,0,1.9,0.01,0.01,0.0,1,0,2.4,22.0,90,10,0,0,0,4,1,1,5,0.0,2,107340,55,True,0,350,DEF,3
0,1.25,13,0,0,0,MCI,1355,1360,1350,5,0,0,0,14,0,5.5,0.03,0.03,0.0,1,0,1.9,9.6,90,10,0,0,0,4,1,1,5,4.0,2,285979,52,True,0,369,DEF,3
0,1.25,19,0,0,0,WHU,1145,1150,1140,3,0,0,0,15,0,11.0,0.01,0.01,0.0,1,0,3.9,28.4,90,12,0,0,0,4,1,2,1,0.0,2,18865,45,False,0,522,DEF,2
0,1.75,19,0,0,0,WHU,1145,1150,1140,3,0,0,0,19,0,16.2,0.03,0.03,0.0,1,0,4.4,28.0,90,12,0,0,0,4,1,2,1,0.0,2,12422,45,False,0,528,DEF,2
0,1.0,12,0,0,0,LUT,1055,1090,1020,2,0,0,0,12,0,22.9,0.06,0.06,0.0,1,0,3.7,13.6,70,19,0,0,0,4,1,2,1,0.0,2,1025,45,True,0,553,DEF,3
