,round,form,strength,oppStrength,overallStrength,defenceStrength,attackStrength,value,player_ID,valueForMoney,total_points
893,14,0.0,3,4,1100,1145,1055,44,607,0.0,0
894,14,0.0,3,3,1065,1080,1050,40,636,0.0,0
895,14,0.0,5,3,1350,1330,1370,40,646,0.0,0
896,14,0.0,3,3,1100,1150,1055,40,647,0.0,0
897,14,0.0,3,3,1125,1170,1080,40,659,0.0,0
898,14,0.0,2,3,1090,1120,1060,44,665,0.0,0
899,14,0.0,3,3,1220,1230,1210,40,669,0.0,0
900,14,0.0,4,3,1285,1350,1220,40,670,0.0,0
901,14,0.0,3,3,1125,1170,1080,40,680,0.0,0
902,14,0.0,4,3,1285,1350,1220,40,686,0.0,0
903,14,0.0,3,3,1125,1170,1080,45,687,0.0,0
904,14,0.0,3,4,1175,1170,1180,40,692,0.0,0
905,14,0.0,3,3,1220,1230,1210,40,695,0.0,0
906,14,0.0,3,2,1100,1090,1110,40,752,0.0,0
907,15,0.0,5,2,1365,1360,1370,47,17,0.0,0
908,15,0.0,5,2,1365,1360,1370,40,18,0.0,0
909,15,0.0,3,3,1100,1080,1125,40,28,0.0,0
910,15,0.0,4,5,1160,1180,1140,40,53,0.0,0
911,15,0.0,4,5,1160,1180,1140,40,57,0.0,0
912,15,0.0,3,3,1100,1075,1130,40,80,0.0,0
913,15,0.0,3,3,1100,1075,1130,40,88,0.0,0
914,15,0.0,3,3,1100,1150,1055,39,91,0.0,0
915,15,0.0,3,3,1100,1150,1055,40,97,0.0,0
916,15,0.0,3,3,1100,1150,1055,39,116,0.0,0
917,15,0.0,3,3,1100,1135,1070,39,141,0.0,0
918,15,0.0,3,3,1100,1135,1070,40,147,0.0,0
919,15,0.0,3,3,1100,1135,1070,44,152,0.0,0
920,15,0.0,2,3,1050,1050,1050,39,169,0.0,0
921,15,0.0,2,3,1050,1050,1050,43,172,0.0,0
922,15,0.0,2,3,1050,1050,1050,40,175,0.0,0
923,15,0.0,2,3,1050,1050,1050,39,181,0.0,0
924,15,0.0,3,3,1190,1230,1150,50,187,0.0,0
925,15,0.0,3,3,1190,1230,1150,40,192,0.0,0
926,15,0.0,3,3,1190,1230,1150,40,215,0.0,0
927,15,0.0,3,3,1070,1060,1080,44,227,0.0,0
928,15,0.0,3,3,1070,1060,1080,39,233,0.0,0
929,15,0.0,3,3,1070,1060,1080,40,243,0.0,0
930,15,0.0,3,3,1095,1065,1125,39,266,0.0,0
931,15,0.0,3,3,1055,1060,1050,39,284,0.0,0
932,15,0.0,4,2,1370,1390,1350,40,289,0.0,0
933,15,0.0,4,2,1370,1390,1350,56,291,0.0,0
934,15,0.0,2,5,1055,1090,1020,40,323,0.0,0
935,15,0.0,2,5,1055,1090,1020,43,335,0.0,0
936,15,0.0,2,5,1055,1090,1020,40,338,0.0,0
937,15,0.0,5,4,1365,1370,1360,39,347,0.0,0
938,15,0.0,5,4,1365,1370,1360,39,361,0.0,0
939,15,0.0,5,4,1365,1370,1360,39,367,0.0,0
940,15,0.0,3,3,1125,1120,1130,40,384,0.0,0
941,15,0.0,3,3,1070,1060,1080,44,385,0.0,0
942,15,0.0,3,3,1280,1355,1210,40,408,0.0,0
943,15,0.0,3,3,1280,1355,1210,39,411,0.0,0
944,15,0.0,3,3,1280,1355,1210,55,424,0.0,0
945,15,0.0,3,3,1100,1080,1125,40,448,0.0,0
946,15,0.0,3,3,1100,1080,1125,43,449,0.0,0
947,15,0.0,2,4,1030,1020,1045,39,472,0.0,0
948,15,0.0,2,4,1030,1020,1045,40,479,0.0,0
949,15,0.0,4,3,1170,1230,1110,39,491,0.0,0
950,15,0.0,4,3,1170,1230,1110,39,498,0.0,0
951,15,0.0,4,3,1170,1230,1110,48,502,0.0,0
952,15,0.0,4,3,1170,1230,1110,39,521,0.0,0
953,15,0.0,3,4,1145,1150,1140,43,524,0.0,0
954,15,0.0,3,2,1100,1115,1085,40,564,0.0,0
955,15,0.0,3,2,1100,1115,1085,50,569,0.0,0
956,15,0.0,3,2,1100,1115,1085,40,571,0.0,0
957,15,0.0,3,3,1095,1065,1125,39,579,0.0,0
958,15,0.0,3,3,1280,1355,1210,39,580,0.0,0
959,15,0.0,3,3,1100,1075,1130,44,607,0.0,0
960,15,0.0,3,3,1100,1080,1125,40,636,0.0,0
961,15,0.0,5,2,1365,1360,1370,40,646,0.0,0
962,15,0.0,3,4,1145,1150,1140,40,647,0.0,0
963,15,0.0,3,3,1190,1230,1150,40,659,0.0,0
964,15,0.0,2,5,1055,1090,1020,44,665,0.0,0
965,15,0.0,3,3,1125,1120,1130,40,669,0.0,0
966,15,0.0,4,5,1160,1180,1140,40,670,0.0,0
967,15,0.0,3,3,1190,1230,1150,40,680,0.0,0
968,15,0.0,4,5,1160,1180,1140,40,686,0.0,0
969,15,0.0,3,3,1190,1230,1150,45,687,0.0,0
970,15,0.0,3,3,1055,1060,1050,40,692,0.0,0
971,15,0.0,3,3,1125,1120,1130,40,695,0.0,0
972,15,0.0,3,3,1100,1080,1125,45,710,0.0,0
973,15,0.0,3,3,1100,1150,1055,40,752,0.0,0
974,15,0.0,4,2,1370,1390,1350,40,756,0.0,0
975,16,0.0,5,4,1365,1360,1370,46,17,0.0,0
976,16,0.0,5,4,1365,1360,1370,40,18,0.0,0
977,16,0.0,4,5,1160,1180,1140,39,53,0.0,0
978,16,0.0,4,5,1160,1180,1140,40,57,0.0,0
979,16,0.0,3,3,1100,1075,1130,40,80,0.0,0
980,16,0.0,3,3,1100,1075,1130,40,88,0.0,0
981,16,0.0,3,2,1100,1150,1055,39,91,0.0,0
982,16,0.0,3,2,1100,1150,1055,40,97,0.0,0
983,16,0.0,3,2,1100,1150,1055,39,116,0.0,0
984,16,0.0,3,2,1100,1135,1070,39,141,0.0,0
985,16,0.0,3,2,1100,1135,1070,40,147,0.0,0
986,16,0.0,3,2,1100,1135,1070,43,148,0.0,0
987,16,0.0,2,3,1050,1050,1050,39,169,0.0,0
988,16,0.0,2,3,1050,1050,1050,43,172,0.0,0
989,16,0.0,2,3,1050,1050,1050,40,175,0.0,0
990,16,0.0,2,3,1050,1050,1050,39,181,0.0,0
991,16,0.0,3,3,1190,1230,1150,50,187,0.0,0
992,16,0.0,3,3,1190,1230,1150,40,192,0.0,0
993,16,0.0,3,3,1190,1230,1150,40,215,0.0,0
994,16,0.0,3,4,1070,1060,1080,44,227,0.0,0
995,16,0.0,3,4,1070,1060,1080,40,243,0.0,0
996,16,0.0,3,3,1095,1065,1125,39,266,0.0,0
997,16,0.0,3,3,1055,1060,1050,39,284,0.0,0
998,16,0.0,4,3,1370,1390,1350,40,289,0.0,0
999,16,0.0,4,3,1370,1390,1350,40,301,0.0,0
1000,16,0.0,2,5,1055,1090,1020,40,323,0.0,0
1001,16,0.0,2,5,1055,1090,1020,43,335,0.0,0
1002,16,0.0,2,5,1055,1090,1020,40,338,0.0,0
1003,16,0.0,5,2,1365,1370,1360,39,347,0.0,0
1004,16,0.0,5,2,1365,1370,1360,39,361,0.0,0
1005,16,0.0,5,2,1365,1370,1360,39,367,0.0,0
1006,16,0.0,3,3,1125,1120,1130,40,384,0.0,0
1007,16,0.0,3,4,1070,1060,1080,44,385,0.0,0
1008,16,0.0,3,4,1280,1355,1210,40,408,0.0,0
1009,16,0.0,3,4,1280,1355,1210,39,411,0.0,0
1010,16,0.0,3,4,1280,1355,1210,54,424,0.0,0
1011,16,0.0,3,3,1100,1080,1125,40,448,0.0,0
1012,16,0.0,3,3,1100,1080,1125,43,449,0.0,0
1013,16,0.0,2,3,1030,1020,1045,39,472,0.0,0
1014,16,0.0,2,3,1030,1020,1045,40,479,0.0,0
1015,16,0.0,4,3,1170,1230,1110,39,491,0.0,0
1016,16,0.0,4,3,1170,1230,1110,39,498,0.0,0
1017,16,0.0,4,3,1170,1230,1110,48,502,0.0,0
1018,16,0.0,4,3,1170,1230,1110,39,521,0.0,0
1019,16,0.0,3,3,1145,1150,1140,43,524,0.0,0
1020,16,0.0,3,3,1100,1115,1085,39,546,0.0,0
1021,16,0.0,3,3,1100,1115,1085,40,564,0.0,0
1022,16,0.0,3,3,1100,1115,1085,40,571,0.0,0
1023,16,0.0,3,3,1095,1065,1125,39,579,0.0,0
1024,16,0.0,3,4,1280,1355,1210,39,580,0.0,0
1025,16,0.0,3,3,1100,1075,1130,44,607,0.0,0
1026,16,0.0,3,3,1100,1080,1125,40,636,0.0,0
1027,16,0.0,5,4,1365,1360,1370,40,646,0.0,0
1028,16,0.0,3,3,1145,1150,1140,40,647,0.0,0
1029,16,0.0,3,3,1190,1230,1150,40,659,0.0,0
1030,16,0.0,2,5,1055,1090,1020,44,665,0.0,0
1031,16,0.0,3,3,1125,1120,1130,40,669,0.0,0
1032,16,0.0,4,5,1160,1180,1140,40,670,0.0,0
1033,16,0.0,3,3,1190,1230,1150,40,680,0.0,0
1034,16,0.0,4,5,1160,1180,1140,40,686,0.0,0
1035,16,0.0,3,3,1055,1060,1050,40,692,0.0,0
1036,16,0.0,3,3,1125,1120,1130,40,695,0.0,0
1037,16,0.0,3,3,1100,1080,1125,45,710,0.0,0
1038,16,0.0,3,2,1100,1150,1055,40,752,0.0,0
1039,16,0.0,4,3,1370,1390,1350,40,756,0.0,0
1040,17,0.0,5,3,1350,1330,1370,46,17,0.0,0
1041,17,0.0,5,3,1350,1330,1370,40,18,0.0,0
1042,17,0.0,4,3,1285,1350,1220,39,53,0.0,0
1043,17,0.0,4,3,1285,1350,1220,40,57,0.0,0
1044,17,0.0,3,4,1100,1090,1110,39,91,0.0,0
1045,17,0.0,3,4,1100,1090,1110,40,97,0.0,0
1046,17,0.0,3,4,1100,1090,1110,39,116,0.0,0
1047,17,0.0,3,5,1210,1240,1180,39,141,0.0,0
1048,17,0.0,3,2,1125,1170,1080,47,145,0.0,0
1049,17,0.0,3,5,1210,1240,1180,40,147,0.0,0
1050,17,0.0,3,5,1210,1240,1180,43,148,0.0,0
1051,17,0.0,2,3,1045,1040,1050,39,169,0.0,0
1052,17,0.0,2,3,1045,1040,1050,43,172,0.0,0
1053,17,0.0,2,3,1045,1040,1050,40,175,0.0,0
1054,17,0.0,2,3,1045,1040,1050,39,181,0.0,0
1055,17,0.0,3,2,1125,1170,1080,50,187,0.0,0
1056,17,0.0,3,2,1125,1170,1080,40,192,0.0,0
1057,17,0.0,3,2,1125,1170,1080,40,215,0.0,0
1058,17,0.0,3,5,1100,1085,1120,44,227,0.0,0
1059,17,0.0,3,5,1100,1085,1120,46,230,0.0,0
1060,17,0.0,3,5,1100,1085,1120,39,233,0.0,0
1061,17,0.0,3,5,1100,1085,1120,40,243,0.0,0
1062,17,0.0,3,2,1100,1080,1125,39,266,0.0,0
1063,17,0.0,3,3,1175,1170,1180,39,284,0.0,0
1064,17,0.0,4,3,1240,1270,1210,40,289,0.0,0
1065,17,0.0,4,3,1240,1270,1210,39,301,0.0,0
1066,17,0.0,5,3,1355,1360,1350,39,347,0.0,0
1067,17,0.0,5,3,1355,1360,1350,55,352,0.0,0
1068,17,0.0,5,3,1355,1360,1350,39,361,0.0,0
1069,17,0.0,5,3,1355,1360,1350,39,367,0.0,0
1070,17,0.0,3,4,1220,1230,1210,40,384,0.0,0
1071,17,0.0,3,3,1105,1160,1050,40,408,0.0,0
1072,17,0.0,3,3,1105,1160,1050,39,411,0.0,0
1073,17,0.0,3,3,1105,1160,1050,54,424,0.0,0
1074,17,0.0,3,4,1065,1080,1050,40,448,0.0,0
1075,17,0.0,3,4,1065,1080,1050,43,449,0.0,0
1076,17,0.0,2,3,1040,1060,1020,39,472,0.0,0
1077,17,0.0,2,3,1040,1060,1020,40,479,0.0,0
1078,17,0.0,4,3,1230,1310,1150,39,491,0.0,0
1079,17,0.0,4,3,1230,1310,1150,39,498,0.0,0
1080,17,0.0,4,3,1230,1310,1150,48,502,0.0,0
1081,17,0.0,4,3,1230,1310,1150,39,521,0.0,0
1082,17,0.0,3,3,1100,1150,1055,42,524,0.0,0
1083,17,0.0,3,3,1100,1100,1105,39,564,0.0,0
1084,17,0.0,3,3,1100,1100,1105,50,569,0.0,0
1085,17,0.0,3,3,1100,1100,1105,40,571,0.0,0
1086,17,0.0,3,2,1100,1080,1125,39,579,0.0,0
1087,17,0.0,3,3,1105,1160,1050,39,580,0.0,0
1088,17,0.0,3,4,1065,1080,1050,40,636,0.0,0
1089,17,0.0,5,3,1350,1330,1370,40,646,0.0,0
1090,17,0.0,3,3,1100,1150,1055,40,647,0.0,0
1091,17,0.0,3,2,1125,1170,1080,40,659,0.0,0
1092,17,0.0,3,4,1220,1230,1210,40,669,0.0,0
1093,17,0.0,4,3,1285,1350,1220,40,670,0.0,0
1094,17,0.0,3,2,1125,1170,1080,40,680,0.0,0
1095,17,0.0,4,3,1285,1350,1220,40,686,0.0,0
1096,17,0.0,3,3,1175,1170,1180,40,692,0.0,0
1097,17,0.0,3,4,1220,1230,1210,40,695,0.0,0
1098,17,0.0,3,4,1065,1080,1050,45,710,0.0,0
1099,17,0.0,3,4,1100,1090,1110,40,752,0.0,0
1100,17,0.0,4,3,1240,1270,1210,40,756,0.0,0
1101,17,0.0,4,3,1285,1350,1220,40,765,0.0,0
1102,18,0.0,5,4,1365,1360,1370,46,17,0.0,0
1103,18,0.0,5,4,1365,1360,1370,40,18,0.0,0
1104,18,0.0,4,2,1160,1180,1140,39,53,0.0,0
1105,18,0.0,4,2,1160,1180,1140,40,57,0.0,0
1106,18,0.0,3,3,1100,1075,1130,40,80,0.0,0
1107,18,0.0,3,3,1100,1075,1130,40,88,0.0,0
1108,18,0.0,3,3,1210,1240,1180,39,141,0.0,0
1109,18,0.0,3,3,1190,1230,1150,47,145,0.0,0
1110,18,0.0,3,3,1210,1240,1180,40,147,0.0,0
1111,18,0.0,3,3,1210,1240,1180,42,148,0.0,0
1112,18,0.0,2,3,1050,1050,1050,39,169,0.0,0
1113,18,0.0,2,3,1050,1050,1050,43,172,0.0,0
1114,18,0.0,2,3,1050,1050,1050,40,175,0.0,0
1115,18,0.0,2,3,1050,1050,1050,39,181,0.0,0
1116,18,0.0,3,3,1190,1230,1150,50,187,0.0,0
1117,18,0.0,3,3,1190,1230,1150,40,215,0.0,0
1118,18,0.0,3,3,1070,1060,1080,44,227,0.0,0
1119,18,0.0,3,3,1070,1060,1080,46,230,0.0,0
1120,18,0.0,3,3,1070,1060,1080,39,233,0.0,0
1121,18,0.0,3,3,1070,1060,1080,40,243,0.0,0
1122,18,0.0,3,4,1100,1080,1125,39,266,0.0,0
1123,18,0.0,3,2,1055,1060,1050,39,284,0.0,0
1124,18,0.0,4,5,1240,1270,1210,39,289,0.0,0
1125,18,0.0,4,5,1240,1270,1210,38,301,0.0,0
1126,18,0.0,2,3,1055,1090,1020,40,323,0.0,0
1127,18,0.0,2,3,1055,1090,1020,43,335,0.0,0
1128,18,0.0,2,3,1055,1090,1020,40,338,0.0,0
1129,18,0.0,3,3,1220,1230,1210,40,384,0.0,0
1130,18,0.0,3,2,1280,1355,1210,40,408,0.0,0
1131,18,0.0,3,2,1280,1355,1210,39,411,0.0,0
1132,18,0.0,3,2,1280,1355,1210,54,424,0.0,0
1133,18,0.0,3,3,1065,1080,1050,40,448,0.0,0
1134,18,0.0,3,3,1065,1080,1050,43,449,0.0,0
1135,18,0.0,2,4,1040,1060,1020,39,472,0.0,0
1136,18,0.0,2,4,1040,1060,1020,40,479,0.0,0
1137,18,0.0,4,3,1170,1230,1110,39,491,0.0,0
1138,18,0.0,4,3,1170,1230,1110,39,498,0.0,0
1139,18,0.0,4,3,1170,1230,1110,48,502,0.0,0
1140,18,0.0,4,3,1170,1230,1110,39,521,0.0,0
1141,18,0.0,3,3,1100,1150,1055,42,533,0.0,0
1142,18,0.0,3,3,1100,1115,1085,39,546,0.0,0
1143,18,0.0,3,3,1100,1115,1085,39,564,0.0,0
1144,18,0.0,3,3,1100,1115,1085,40,571,0.0,0
1145,18,0.0,3,4,1100,1080,1125,39,579,0.0,0
1146,18,0.0,3,2,1280,1355,1210,39,580,0.0,0
1147,18,0.0,3,3,1100,1075,1130,44,607,0.0,0
1148,18,0.0,3,3,1065,1080,1050,40,636,0.0,0
1149,18,0.0,5,4,1365,1360,1370,40,646,0.0,0
1150,18,0.0,3,3,1100,1150,1055,40,647,0.0,0
1151,18,0.0,3,3,1190,1230,1150,40,659,0.0,0
1152,18,0.0,2,3,1055,1090,1020,44,665,0.0,0
1153,18,0.0,3,3,1220,1230,1210,40,669,0.0,0
1154,18,0.0,4,2,1160,1180,1140,40,670,0.0,0
1155,18,0.0,3,3,1190,1230,1150,40,680,0.0,0
1156,18,0.0,4,2,1160,1180,1140,40,686,0.0,0
1157,18,0.0,3,2,1055,1060,1050,40,692,0.0,0
1158,18,0.0,3,3,1220,1230,1210,40,695,0.0,0
1159,18,0.0,3,3,1065,1080,1050,45,710,0.0,0
1160,18,0.0,4,5,1240,1270,1210,40,756,0.0,0
1161,18,0.0,4,2,1160,1180,1140,40,765,0.0,0
1162,19,0.0,5,3,1350,1330,1370,46,17,0.0,0
1163,19,0.0,5,3,1350,1330,1370,40,18,0.0,0
1164,19,0.0,4,3,1285,1350,1220,39,53,0.0,0
1165,19,0.0,4,3,1285,1350,1220,40,57,0.0,0
1166,19,0.0,3,3,1100,1145,1055,40,80,0.0,0
1167,19,0.0,3,3,1100,1145,1055,40,88,0.0,0
1168,19,0.0,3,3,1100,1090,1110,39,91,0.0,0
1169,19,0.0,3,3,1100,1090,1110,40,97,0.0,0
1170,19,0.0,3,3,1100,1090,1110,45,101,0.0,0
1171,19,0.0,3,3,1100,1090,1110,39,116,0.0,0
1172,19,0.0,3,4,1100,1135,1070,39,141,0.0,0
1173,19,0.0,3,3,1125,1170,1080,46,145,0.0,0
1174,19,0.0,3,4,1100,1135,1070,40,147,0.0,0
1175,19,0.0,3,4,1100,1135,1070,44,152,0.0,0
1176,19,0.0,2,4,1045,1040,1050,39,169,0.0,0
1177,19,0.0,2,4,1045,1040,1050,43,172,0.0,0
1178,19,0.0,2,4,1045,1040,1050,40,175,0.0,0
1179,19,0.0,2,4,1045,1040,1050,39,181,0.0,0
1180,19,0.0,3,3,1125,1170,1080,50,187,0.0,0
1181,19,0.0,3,3,1125,1170,1080,40,192,0.0,0
1182,19,0.0,3,3,1125,1170,1080,40,215,0.0,0
1183,19,0.0,3,3,1100,1085,1120,44,227,0.0,0
1184,19,0.0,3,3,1100,1085,1120,45,230,0.0,0
1185,19,0.0,3,3,1100,1085,1120,39,233,0.0,0
1186,19,0.0,3,3,1100,1085,1120,39,243,0.0,0
1187,19,0.0,3,5,1095,1065,1125,39,266,0.0,0
1188,19,0.0,3,3,1175,1170,1180,48,275,0.0,0
1189,19,0.0,3,3,1175,1170,1180,39,284,0.0,0
1190,19,0.0,4,2,1370,1390,1350,39,289,0.0,0
1191,19,0.0,4,2,1370,1390,1350,38,301,0.0,0
1192,19,0.0,2,2,1090,1120,1060,40,323,0.0,0
1193,19,0.0,2,2,1090,1120,1060,43,335,0.0,0
1194,19,0.0,2,2,1090,1120,1060,40,338,0.0,0
1195,19,0.0,5,3,1365,1370,1360,39,347,0.0,0
1196,19,0.0,5,3,1365,1370,1360,38,361,0.0,0
1197,19,0.0,5,3,1365,1370,1360,39,367,0.0,0
1198,19,0.0,3,4,1125,1120,1130,40,384,0.0,0
1199,19,0.0,3,3,1105,1160,1050,40,408,0.0,0
1200,19,0.0,3,3,1105,1160,1050,39,411,0.0,0
1201,19,0.0,3,3,1105,1160,1050,54,424,0.0,0
1202,19,0.0,3,3,1100,1080,1125,40,448,0.0,0
1203,19,0.0,3,3,1100,1080,1125,43,449,0.0,0
1204,19,0.0,2,2,1030,1020,1045,39,472,0.0,0
1205,19,0.0,2,2,1030,1020,1045,40,479,0.0,0
1206,19,0.0,4,3,1230,1310,1150,39,491,0.0,0
1207,19,0.0,4,3,1230,1310,1150,39,498,0.0,0
1208,19,0.0,4,3,1230,1310,1150,48,502,0.0,0
1209,19,0.0,4,3,1230,1310,1150,39,521,0.0,0
1210,19,0.0,3,5,1145,1150,1140,42,533,0.0,0
1211,19,0.0,3,3,1100,1100,1105,39,546,0.0,0
1212,19,0.0,3,3,1100,1100,1105,39,564,0.0,0
1213,19,0.0,3,3,1100,1100,1105,40,571,0.0,0
1214,19,0.0,3,5,1095,1065,1125,39,579,0.0,0
1215,19,0.0,3,3,1105,1160,1050,39,580,0.0,0
1216,19,0.0,3,3,1100,1145,1055,44,607,0.0,0
1217,19,0.0,3,3,1100,1080,1125,40,636,0.0,0
1218,19,0.0,5,3,1350,1330,1370,40,646,0.0,0
1219,19,0.0,3,5,1145,1150,1140,40,647,0.0,0
1220,19,0.0,3,3,1125,1170,1080,40,659,0.0,0
1221,19,0.0,2,2,1090,1120,1060,44,665,0.0,0
1222,19,0.0,3,4,1125,1120,1130,40,669,0.0,0
1223,19,0.0,4,3,1285,1350,1220,40,670,0.0,0
1224,19,0.0,3,3,1125,1170,1080,40,680,0.0,0
1225,19,0.0,4,3,1285,1350,1220,40,686,0.0,0
1226,19,0.0,3,3,1175,1170,1180,40,692,0.0,0
1227,19,0.0,3,4,1125,1120,1130,40,695,0.0,0
1228,19,0.0,3,3,1100,1080,1125,45,710,0.0,0
1229,19,0.0,3,3,1100,1090,1110,40,752,0.0,0
1230,19,0.0,4,2,1370,1390,1350,40,756,0.0,0
1231,19,0.0,4,3,1285,1350,1220,40,765,0.0,0
1232,20,0.0,5,3,1365,1360,1370,46,17,0.0,0
1233,20,0.0,5,3,1365,1360,1370,40,18,0.0,0
1234,20,0.0,4,2,1160,1180,1140,39,53,0.0,0
1235,20,0.0,4,2,1160,1180,1140,40,57,0.0,0
1236,20,0.0,3,4,1100,1075,1130,40,80,0.0,0
1237,20,0.0,3,4,1100,1075,1130,40,88,0.0,0
1238,20,0.0,3,3,1100,1150,1055,39,91,0.0,0
1239,20,0.0,3,3,1100,1150,1055,40,97,0.0,0
1240,20,0.0,3,3,1100,1150,1055,39,116,0.0,0
1241,20,0.0,3,3,1210,1240,1180,39,141,0.0,0
1242,20,0.0,3,2,1190,1230,1150,46,145,0.0,0
1243,20,0.0,3,3,1210,1240,1180,40,147,0.0,0
1244,20,0.0,3,3,1210,1240,1180,44,152,0.0,0
1245,20,0.0,2,4,1050,1050,1050,39,169,0.0,0
1246,20,0.0,2,4,1050,1050,1050,43,172,0.0,0
1247,20,0.0,2,4,1050,1050,1050,40,175,0.0,0
1248,20,0.0,2,4,1050,1050,1050,39,181,0.0,0
1249,20,0.0,3,2,1190,1230,1150,50,187,0.0,0
1250,20,0.0,3,2,1190,1230,1150,40,192,0.0,0
1251,20,0.0,3,2,1190,1230,1150,40,215,0.0,0
1252,20,0.0,3,3,1070,1060,1080,44,227,0.0,0
1253,20,0.0,3,3,1070,1060,1080,45,230,0.0,0
1254,20,0.0,3,3,1070,1060,1080,39,233,0.0,0
1255,20,0.0,3,3,1070,1060,1080,39,243,0.0,0
1256,20,0.0,3,3,1100,1080,1125,39,266,0.0,0
1257,20,0.0,3,5,1055,1060,1050,39,284,0.0,0
1258,20,0.0,4,3,1240,1270,1210,39,289,0.0,0
1259,20,0.0,4,3,1240,1270,1210,38,301,0.0,0
1260,20,0.0,2,3,1055,1090,1020,40,323,0.0,0
1261,20,0.0,2,3,1055,1090,1020,43,335,0.0,0
1262,20,0.0,2,3,1055,1090,1020,40,338,0.0,0
1263,20,0.0,5,2,1355,1360,1350,39,347,0.0,0
1264,20,0.0,5,2,1355,1360,1350,38,361,0.0,0
1265,20,0.0,5,2,1355,1360,1350,39,367,0.0,0
1266,20,0.0,3,3,1220,1230,1210,40,384,0.0,0
1267,20,0.0,3,4,1280,1355,1210,40,408,0.0,0
1268,20,0.0,3,4,1280,1355,1210,39,411,0.0,0
1269,20,0.0,3,4,1280,1355,1210,54,424,0.0,0
1270,20,0.0,3,3,1065,1080,1050,40,448,0.0,0
1271,20,0.0,3,3,1065,1080,1050,43,449,0.0,0
1272,20,0.0,2,5,1040,1060,1020,39,472,0.0,0
1273,20,0.0,2,5,1040,1060,1020,40,479,0.0,0
1274,20,0.0,4,3,1170,1230,1110,39,491,0.0,0
1275,20,0.0,4,3,1170,1230,1110,39,498,0.0,0
1276,20,0.0,4,3,1170,1230,1110,48,502,0.0,0
1277,20,0.0,4,3,1170,1230,1110,39,521,0.0,0
1278,20,0.0,3,3,1100,1150,1055,42,533,0.0,0
1279,20,0.0,3,3,1100,1115,1085,39,546,0.0,0
1280,20,0.0,3,3,1100,1115,1085,39,564,0.0,0
1281,20,0.0,3,3,1100,1115,1085,40,571,0.0,0
1282,20,0.0,3,3,1100,1080,1125,39,579,0.0,0
1283,20,0.0,3,4,1280,1355,1210,39,580,0.0,0
1284,20,0.0,3,4,1100,1075,1130,44,607,0.0,0
1285,20,0.0,3,3,1065,1080,1050,40,636,0.0,0
1286,20,0.0,5,3,1365,1360,1370,40,646,0.0,0
1287,20,0.0,3,3,1100,1150,1055,40,647,0.0,0
1288,20,0.0,3,2,1190,1230,1150,40,659,0.0,0
1289,20,0.0,2,3,1055,1090,1020,44,665,0.0,0
1290,20,0.0,3,3,1220,1230,1210,40,669,0.0,0
1291,20,0.0,4,2,1160,1180,1140,40,670,0.0,0
1292,20,0.0,3,2,1190,1230,1150,40,680,0.0,0
1293,20,0.0,4,2,1160,1180,1140,40,686,0.0,0
1294,20,0.0,3,5,1055,1060,1050,40,692,0.0,0
1295,20,0.0,3,3,1220,1230,1210,40,695,0.0,0
1296,20,0.0,3,3,1065,1080,1050,45,710,0.0,0
1297,20,0.0,3,3,1100,1150,1055,40,752,0.0,0
1298,20,0.0,4,3,1240,1270,1210,40,756,0.0,0
1299,20,0.0,4,2,1160,1180,1140,40,765,0.0,0
1300,21,0.0,5,3,1350,1330,1370,46,17,0.0,0
1301,21,0.0,5,3,1350,1330,1370,40,18,0.0,0
1302,21,0.0,4,3,1285,1350,1220,39,53,0.0,0
1303,21,0.0,4,3,1285,1350,1220,40,57,0.0,0
1304,21,0.0,3,4,1100,1145,1055,40,80,0.0,0
1305,21,0.0,3,4,1100,1145,1055,40,88,0.0,0
1306,21,0.0,3,3,1100,1090,1110,39,91,0.0,0
1307,21,0.0,3,3,1100,1090,1110,40,97,0.0,0
1308,21,0.0,3,3,1100,1090,1110,39,116,0.0,0
1309,21,0.0,3,3,1100,1135,1070,39,141,0.0,0
1310,21,0.0,3,3,1125,1170,1080,46,145,0.0,0
1311,21,0.0,3,3,1100,1135,1070,40,147,0.0,0
1312,21,0.0,3,3,1100,1135,1070,44,152,0.0,0
1313,21,0.0,2,2,1045,1040,1050,39,169,0.0,0
1314,21,0.0,2,2,1045,1040,1050,43,172,0.0,0
1315,21,0.0,2,2,1045,1040,1050,40,175,0.0,0
1316,21,0.0,2,2,1045,1040,1050,39,181,0.0,0
1317,21,0.0,3,3,1125,1170,1080,50,187,0.0,0
1318,21,0.0,3,3,1125,1170,1080,40,192,0.0,0
1319,21,0.0,3,3,1125,1170,1080,40,215,0.0,0
1320,21,0.0,3,5,1100,1085,1120,44,227,0.0,0
1321,21,0.0,3,5,1100,1085,1120,45,230,0.0,0
1322,21,0.0,3,5,1100,1085,1120,39,233,0.0,0
1323,21,0.0,3,5,1100,1085,1120,39,243,0.0,0
1324,21,0.0,3,4,1095,1065,1125,39,266,0.0,0
1325,21,0.0,3,3,1175,1170,1180,39,284,0.0,0
1326,21,0.0,4,3,1370,1390,1350,39,289,0.0,0
1327,21,0.0,4,3,1370,1390,1350,37,301,0.0,0
1328,21,0.0,2,2,1090,1120,1060,40,323,0.0,0
1329,21,0.0,2,2,1090,1120,1060,43,335,0.0,0
1330,21,0.0,2,2,1090,1120,1060,40,338,0.0,0
1331,21,0.0,5,3,1365,1370,1360,39,347,0.0,0
