form,team,short_name,overallStrength,defenceStrength,attackStrength,strength,assists,bonus,bps,clean_sheets,expected_assists,expected_goal_involvements,expected_goals,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,round,starts,team_a_score,team_h_score,total_points,value,was_home,yellow_cards,player_ID,position,oppStrength,next5Strength,expectedAssistHistory,expectedGIsHistory,expectedGoalsHistory,expectedGsConcededHistory,BPShistory,ictHistory,valueForMoney
0.0,5,BHA,1210,1240,1180,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,9,0,0,0,11,0,1,1,0,44,False,0,155,FWD,3,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,8,0,0,0,11,0,2,0,0,50,True,0,168,FWD,3,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,8,0,0,0,11,0,2,0,0,49,True,0,174,FWD,3,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,8,0,0,0,11,0,2,0,0,55,True,0,183,FWD,3,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7,CHE,1190,1230,1150,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,18,0,0,0,11,0,4,1,0,65,False,0,188,FWD,4,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,FUL,1175,1170,1180,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,18,0,0,0,11,0,4,1,0,49,False,0,193,FWD,4,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,18,0,0,0,11,0,4,1,0,50,False,0,200,FWD,4,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7,CHE,1190,1230,1150,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,18,0,0,0,11,0,4,1,0,68,False,0,207,FWD,4,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7,CHE,1190,1230,1150,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,18,0,0,0,11,0,4,1,0,73,False,0,212,FWD,4,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8,CRY,1100,1085,1120,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,6,0,0,0,11,0,2,0,0,49,False,0,232,FWD,2,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8,CRY,1100,1085,1120,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,6,0,0,0,11,0,2,0,0,45,False,0,237,FWD,2,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9,EVE,1095,1065,1125,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,5,0,0,0,11,0,1,1,0,45,True,0,264,FWD,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,FUL,1055,1060,1050,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,14,0,0,0,11,0,1,0,0,74,True,0,278,FWD,3,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12,LUT,1055,1090,1020,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,11,0,0,0,11,0,1,1,0,45,True,0,324,FWD,4,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12,LUT,1055,1090,1020,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,11,0,0,0,11,0,1,1,0,45,True,0,327,FWD,4,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12,LUT,1055,1090,1020,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,11,0,0,0,11,0,1,1,0,45,True,0,331,FWD,4,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12,LUT,1055,1090,1020,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,11,0,0,0,11,0,1,1,0,45,True,0,336,FWD,4,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12,LUT,1055,1090,1020,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,11,0,0,0,11,0,1,1,0,44,True,0,340,FWD,4,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,14,MUN,1220,1230,1210,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,10,0,0,0,11,0,1,0,0,44,False,0,399,FWD,3,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,15,NEW,1105,1160,1050,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,1,0,0,0,11,0,0,1,0,74,True,0,415,FWD,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,16,NFO,1065,1080,1050,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,2,0,0,0,11,0,0,2,0,48,True,0,443,FWD,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,16,NFO,1065,1080,1050,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,2,0,0,0,11,0,0,2,0,45,True,0,464,FWD,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,16,NFO,1065,1080,1050,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,2,0,0,0,11,0,0,2,0,44,True,0,466,FWD,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,16,NFO,1065,1080,1050,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,2,0,0,0,11,0,0,2,0,49,True,0,468,FWD,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,20,0,0,0,11,0,1,2,0,48,True,0,483,FWD,3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,20,0,0,0,11,0,1,2,0,54,True,0,485,FWD,3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,20,0,0,0,11,0,1,2,0,55,True,0,486,FWD,3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,20,0,0,0,11,0,1,2,0,43,True,0,490,FWD,3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,18,TOT,1170,1230,1110,4,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,7,0,0,0,11,0,4,1,0,125,True,0,500,FWD,3,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,19,WHU,1145,1150,1140,3,0,0,0,0,0.0,0.0,0.0,1,0,0.3,26,4,0,0,0,11,0,2,3,0,56,False,1,535,FWD,3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,19,WHU,1145,1150,1140,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,4,0,0,0,11,0,2,3,0,43,False,0,538,FWD,3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,19,WHU,1145,1150,1140,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,4,0,0,0,11,0,2,3,0,60,False,0,541,FWD,3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,20,WOL,1100,1100,1105,3,0,0,-7,0,0.0,0.0,0.0,1,0,0.0,9,17,0,0,0,11,0,1,2,0,53,False,1,552,FWD,2,3.7,0.0,0.0,0.0,0.0175,-0.25,0.0,0.0
-1.0,10,FUL,1055,1060,1050,3,0,0,2,0,0.0,0.0,0.0,1,0,0.1,1,14,0,0,0,11,0,1,0,0,52,True,1,558,FWD,3,3.6,0.005,0.02,0.015,3.91,-4.5,0.3,0.0
0.0,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,20,0,0,0,11,0,1,2,0,52,True,0,593,FWD,3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7,CHE,1190,1230,1150,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,18,0,0,0,11,0,4,1,0,45,False,0,623,FWD,4,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,18,TOT,1170,1230,1110,4,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,7,0,0,0,11,0,4,1,0,45,True,0,640,FWD,3,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,18,TOT,1170,1230,1110,4,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,7,0,0,0,11,0,4,1,0,54,True,0,641,FWD,3,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9,EVE,1095,1065,1125,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,5,0,0,0,11,0,1,1,0,49,True,0,645,FWD,3,3.0,0.0075,0.0225,0.015,0.1425,-0.5,0.15,0.0
0.0,9,EVE,1095,1065,1125,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,5,0,0,0,11,0,1,1,0,45,True,0,649,FWD,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,FUL,1055,1060,1050,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,14,0,0,0,11,0,1,0,0,45,True,0,651,FWD,3,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,20,0,0,0,11,0,1,2,0,45,True,0,654,FWD,3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,SHU,1030,1020,1045,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,20,0,0,0,11,0,1,2,0,45,True,0,656,FWD,3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8,CRY,1100,1085,1120,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,6,0,0,0,11,0,2,0,0,45,False,0,658,FWD,2,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7,CHE,1190,1230,1150,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,18,0,0,0,11,0,4,1,0,45,False,0,677,FWD,4,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,20,WOL,1100,1100,1105,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,17,0,0,0,11,0,1,2,0,45,False,0,704,FWD,2,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,16,NFO,1065,1080,1050,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,2,0,0,0,11,0,0,2,0,50,True,0,714,FWD,4,3.0,0.0,0.02,0.02,0.1833333333333333,-1.0,0.0333333333333333,0.0
0.0,7,CHE,1190,1230,1150,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,18,0,0,0,11,0,4,1,0,45,False,0,717,FWD,4,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8,CRY,1100,1085,1120,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,6,0,0,0,11,0,2,0,0,45,False,0,720,FWD,2,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,18,TOT,1170,1230,1110,4,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,7,0,0,0,11,0,4,1,0,45,True,0,722,FWD,3,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,ARS,1350,1330,1370,5,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,6,0,0,0,12,0,1,3,0,44,True,0,1,FWD,2,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,ARS,1350,1330,1370,5,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,6,0,0,0,12,0,1,3,0,78,True,0,8,FWD,2,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2,AVL,1160,1180,1140,4,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,10,0,0,0,12,0,1,3,0,49,True,0,39,FWD,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2,AVL,1160,1180,1140,4,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,10,0,0,0,12,0,1,3,0,50,True,0,44,FWD,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2,AVL,1160,1180,1140,4,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,10,0,0,0,12,0,1,3,0,50,True,0,61,FWD,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3,BOU,1100,1145,1055,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,15,0,0,0,12,0,0,2,0,47,True,0,76,FWD,3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,BRE,1100,1150,1055,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,11,0,0,0,12,0,0,3,0,45,False,0,100,FWD,4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,BRE,1100,1150,1055,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,11,0,0,0,12,0,0,3,0,79,False,0,117,FWD,4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5,BHA,1100,1135,1070,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,17,0,0,0,12,0,1,1,0,45,True,0,127,FWD,2,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5,BHA,1100,1135,1070,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,17,0,0,0,12,0,1,1,0,60,True,0,132,FWD,2,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5,BHA,1100,1135,1070,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,17,0,0,0,12,0,1,1,0,55,True,0,149,FWD,2,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5,BHA,1100,1135,1070,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,17,0,0,0,12,0,1,1,0,57,True,0,154,FWD,2,2.9,0.0025,0.0025,0.0,0.2875,-0.5,0.15,0.0
0.0,5,BHA,1100,1135,1070,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,17,0,0,0,12,0,1,1,0,44,True,0,155,FWD,2,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,1,0,0,0,12,0,1,3,0,50,False,0,168,FWD,5,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,1,0,0,0,12,0,1,3,0,55,False,0,183,FWD,5,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7,CHE,1125,1170,1080,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,13,0,0,0,12,0,4,4,0,65,True,0,188,FWD,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,13,0,0,0,12,0,4,4,0,50,True,0,200,FWD,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7,CHE,1125,1170,1080,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,13,0,0,0,12,0,4,4,0,68,True,0,207,FWD,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7,CHE,1125,1170,1080,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,13,0,0,0,12,0,4,4,0,73,True,0,212,FWD,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8,CRY,1070,1060,1080,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,9,0,0,0,12,0,3,2,0,45,True,0,237,FWD,3,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9,EVE,1100,1080,1125,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,8,0,0,0,12,0,3,2,0,45,False,0,264,FWD,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,FUL,1175,1170,1180,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,2,0,0,0,12,0,1,3,0,74,False,0,278,FWD,4,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,FUL,1175,1170,1180,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,2,0,0,0,12,0,1,3,0,44,False,0,279,FWD,4,3.3,0.0,0.03,0.03,0.1775,-1.0,0.875,0.0
0.0,10,FUL,1175,1170,1180,3,0,0,-2,0,0.0,0.0,0.0,0,0,0.1,16,2,0,0,0,12,0,1,3,0,47,False,1,287,FWD,4,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12,LUT,1090,1120,1060,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,14,0,0,0,12,0,0,1,0,45,False,0,324,FWD,3,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12,LUT,1090,1120,1060,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,14,0,0,0,12,0,0,1,0,45,False,0,327,FWD,3,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12,LUT,1090,1120,1060,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,14,0,0,0,12,0,0,1,0,45,False,0,331,FWD,3,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12,LUT,1090,1120,1060,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,14,0,0,0,12,0,0,1,0,45,False,0,336,FWD,3,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12,LUT,1090,1120,1060,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,14,0,0,0,12,0,0,1,0,44,False,0,340,FWD,3,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,14,MUN,1125,1120,1130,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,12,0,0,0,12,0,0,1,0,44,True,0,399,FWD,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,15,NEW,1280,1355,1210,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,3,0,0,0,12,0,0,2,0,74,False,0,415,FWD,3,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,15,NEW,1280,1355,1210,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,3,0,0,0,12,0,0,2,0,79,False,0,433,FWD,3,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,16,NFO,1100,1080,1125,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,19,0,0,0,12,0,2,3,0,48,False,0,443,FWD,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,16,NFO,1100,1080,1125,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,19,0,0,0,12,0,2,3,0,45,False,0,464,FWD,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,16,NFO,1100,1080,1125,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,19,0,0,0,12,0,2,3,0,44,False,0,466,FWD,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,5,0,0,0,12,0,1,1,0,49,False,0,477,FWD,3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,5,0,0,0,12,0,1,1,0,48,False,0,483,FWD,3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,5,0,0,0,12,0,1,1,0,54,False,0,485,FWD,3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,5,0,0,0,12,0,1,1,0,55,False,0,486,FWD,3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,18,TOT,1230,1310,1150,4,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,20,0,0,0,12,0,1,2,0,125,False,0,500,FWD,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,19,WHU,1100,1150,1055,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,16,0,0,0,12,0,2,3,0,56,True,0,535,FWD,3,2.8,0.0,0.0,0.0,0.0925,0.0,0.075,0.0
0.0,19,WHU,1100,1150,1055,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,16,0,0,0,12,0,2,3,0,43,True,0,538,FWD,3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,19,WHU,1100,1150,1055,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,16,0,0,0,12,0,2,3,0,60,True,0,541,FWD,3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,20,WOL,1100,1115,1085,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,18,0,0,0,12,0,1,2,0,53,True,0,552,FWD,4,3.4,0.0,0.0,0.0,0.245,-2.0,0.0,0.0
0.0,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,5,0,0,0,12,0,1,1,0,52,False,0,593,FWD,3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7,CHE,1125,1170,1080,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,13,0,0,0,12,0,4,4,0,45,True,0,623,FWD,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12,LUT,1090,1120,1060,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,14,0,0,0,12,0,0,1,0,49,False,0,631,FWD,3,3.6,0.0,0.07,0.07,0.57,-2.0,0.5,0.0
0.0,18,TOT,1230,1310,1150,4,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,20,0,0,0,12,0,1,2,0,45,False,0,640,FWD,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,18,TOT,1230,1310,1150,4,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,20,0,0,0,12,0,1,2,0,54,False,0,641,FWD,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9,EVE,1100,1080,1125,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,8,0,0,0,12,0,3,2,0,49,False,0,645,FWD,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9,EVE,1100,1080,1125,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,8,0,0,0,12,0,3,2,0,45,False,0,649,FWD,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,10,FUL,1175,1170,1180,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,2,0,0,0,12,0,1,3,0,45,False,0,651,FWD,4,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,5,0,0,0,12,0,1,1,0,45,False,0,654,FWD,3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,SHU,1040,1060,1020,2,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,5,0,0,0,12,0,1,1,0,45,False,0,656,FWD,3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8,CRY,1070,1060,1080,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,9,0,0,0,12,0,3,2,0,45,True,0,658,FWD,3,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7,CHE,1125,1170,1080,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,13,0,0,0,12,0,4,4,0,45,True,0,677,FWD,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,20,WOL,1100,1115,1085,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,18,0,0,0,12,0,1,2,0,45,True,0,704,FWD,4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7,CHE,1125,1170,1080,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,13,0,0,0,12,0,4,4,0,45,True,0,717,FWD,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8,CRY,1070,1060,1080,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,9,0,0,0,12,0,3,2,0,45,True,0,720,FWD,3,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,18,TOT,1230,1310,1150,4,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,20,0,0,0,12,0,1,2,0,45,False,0,722,FWD,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5,BHA,1100,1135,1070,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,17,0,0,0,12,0,1,1,0,45,True,0,741,FWD,2,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,ARS,1365,1360,1370,5,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,4,0,0,0,13,0,1,0,0,44,False,0,1,FWD,3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2,AVL,1285,1350,1220,4,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,18,0,0,0,13,0,2,1,0,49,False,0,39,FWD,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2,AVL,1285,1350,1220,4,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,18,0,0,0,13,0,2,1,0,50,False,0,61,FWD,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3,BOU,1100,1075,1130,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,17,0,0,0,13,0,3,1,0,47,False,0,76,FWD,2,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,BRE,1100,1090,1110,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,1,0,0,0,13,0,1,0,0,45,True,0,100,FWD,5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,BRE,1100,1090,1110,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,1,0,0,0,13,0,1,0,0,79,True,0,117,FWD,5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5,BHA,1210,1240,1180,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,16,0,0,0,13,0,3,2,0,45,False,0,127,FWD,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5,BHA,1210,1240,1180,3,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,16,0,0,0,13,0,3,2,0,55,False,0,149,FWD,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
