form,team,short_name,overallStrength,defenceStrength,attackStrength,strength,assists,bonus,bps,clean_sheets,expected_goals_conceded,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,starts,team_a_score,team_h_score,total_points,value,was_home,yellow_cards,player_ID,position,oppStrength,next5Strength,expectedAssistHistory,expectedGIsHistory,expectedGoalsHistory,expectedGsConcededHistory,BPShistory,ictHistory,valueForMoney
0.0,14,MUN,1220,1230,1210,3,0,0,0,0,0.0,0,0,0.0,0,18,0,0,0,0,2,0,0,0,2,0,40,False,0,669,GK,4,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2,AVL,1160,1180,1140,4,0,0,0,0,0.0,0,0,0.0,0,9,0,0,0,0,2,0,0,0,4,0,40,True,0,670,GK,3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17,SHU,1040,1060,1020,2,0,0,15,0,1.36,2,0,1.8,90,16,0,0,0,0,2,2,1,1,2,1,45,False,0,482,GK,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
0.0,20,WOL,1100,1115,1085,3,0,0,19,0,2.27,4,0,2.7,90,5,0,0,0,0,2,4,1,4,1,1,50,True,0,569,GK,3,3.1,0.0,0.0,0.0,0.3575,1.75,0.1,0.2
1.25,16,NFO,1065,1080,1050,3,0,0,13,0,0.51,1,0,1.6,90,17,0,0,0,0,2,2,1,1,2,2,40,True,0,28,GK,2,3.0,0.0,0.0,0.0,1.265,15.0,2.0,0.5
0.75,7,CHE,1190,1230,1150,3,0,0,14,0,1.8,3,0,2.3,90,19,0,0,0,0,2,3,1,1,3,2,45,False,0,145,GK,3,2.7,0.0,0.0,0.0,0.585,4.0,0.4499999999999999,0.4444444444444444
1.0,8,CRY,1070,1060,1080,3,0,0,8,0,2.0,1,0,0.5,90,1,0,0,0,0,2,2,1,1,0,2,45,True,0,230,GK,5,3.2,0.0,0.0,0.0,1.51,10.25,1.575,0.4444444444444444
1.0,10,FUL,1055,1060,1050,3,0,0,19,0,3.8,3,0,4.1,90,4,0,0,0,0,2,5,1,3,0,2,45,True,0,275,GK,3,4.2,0.0,0.0,0.0,1.865,15.0,1.9,0.4444444444444444
0.75,11,LIV,1240,1270,1210,4,0,0,16,0,1.29,1,0,2.9,90,3,0,0,0,0,2,4,1,1,3,2,55,True,1,291,GK,3,3.3,0.0,0.0,0.0,1.5625,9.5,0.975,0.3636363636363636
1.0,14,MUN,1220,1230,1210,3,0,0,19,0,1.8,2,0,4.0,90,18,0,0,0,0,2,5,1,0,2,2,50,False,0,597,GK,4,3.5,0.0075,0.0075,0.0,1.3225,11.5,1.9,0.4
2.0,5,BHA,1210,1240,1180,3,0,0,21,0,2.06,1,0,3.8,90,20,0,0,0,0,2,4,1,4,1,3,45,False,0,148,GK,3,3.0,0.0,0.0,0.0,1.25,13.75,1.875,0.6666666666666666
2.0,15,NEW,1280,1355,1210,3,0,0,14,0,1.09,1,0,2.9,90,13,0,0,0,0,2,3,1,0,1,3,55,False,0,424,GK,5,3.3,0.0,0.0,0.0,1.38,14.75,2.7,0.5454545454545454
2.0,1,ARS,1365,1360,1370,5,0,0,25,1,1.06,0,0,1.5,90,8,0,0,0,0,2,2,1,1,0,6,50,False,0,17,GK,3,3.1,0.0,0.0,0.0,0.91,10.75,1.325,1.2
3.75,4,BRE,1100,1150,1055,3,0,0,28,1,0.46,0,0,1.9,90,10,0,0,0,0,2,2,1,3,0,6,45,False,0,101,GK,3,3.0,0.01,0.01,0.0,1.1124999999999998,20.25,4.174999999999999,1.3333333333333333
4.5,13,MCI,1355,1360,1350,5,0,0,25,1,0.29,0,0,2.3,90,15,0,0,0,0,2,1,1,0,1,6,55,True,0,352,GK,3,2.6,0.0025,0.0025,0.0,1.3425,22.5,3.4,1.0909090909090908
5.5,2,AVL,1160,1180,1140,4,0,2,31,1,0.68,0,0,2.2,90,9,0,0,0,0,2,2,1,0,4,8,50,True,0,49,GK,3,2.9,0.0,0.0,0.0,1.7425000000000002,24.0,3.65,1.6
8.5,3,BOU,1100,1075,1130,3,0,3,37,0,3.08,3,0,7.0,90,11,0,0,1,0,2,8,1,1,3,10,45,False,1,77,GK,4,3.4,0.0,0.0,0.0,0.79,28.75,2.75,2.2222222222222223
5.75,19,WHU,1100,1150,1055,3,0,2,31,0,2.45,1,0,3.8,90,7,0,0,1,0,2,3,1,1,3,10,40,True,0,524,GK,3,3.2,0.0,0.0,0.0,1.3775000000000002,26.0,3.725,2.5
6.5,18,TOT,1170,1230,1110,4,0,3,41,1,1.99,0,0,4.5,90,14,0,0,0,0,2,6,1,0,2,11,50,True,0,520,GK,3,2.7,0.0,0.0,0.0,0.79,28.0,1.65,2.2
